L_X,L_Y,L_Z,R_X,R_Y,R_Z
0.887193,-9.74117,-4.99916,27.1236,2.75469,0.192485
0.624245,-9.67052,-5.01374,25.4148,0.8134,0.141475
0.329833,-9.59646,-5.08497,23.6405,-0.950952,0.217044
0.00467508,-9.52306,-5.20708,21.854,-2.52549,0.414998
-0.349463,-9.45419,-5.37206,20.1075,-3.90257,0.716799
-0.729529,-9.39328,-5.5701,18.4495,-5.0799,1.09027
-1.13105,-9.3432,-5.79017,16.9217,-6.06122,1.49254
-1.54797,-9.30607,-6.02052,15.558,-6.85634,1.87525
-1.97271,-9.28311,-6.24923,14.3827,-7.48029,2.19083
-2.39636,-9.27449,-6.46506,13.4107,-7.95121,2.39899
-2.80928,-9.27949,-6.65824,12.6477,-8.28729,2.47225
-3.2017,-9.29668,-6.82168,12.0914,-8.5037,2.39958
-3.56449,-9.32439,-6.95159,11.733,-8.60998,2.1878
-3.88961,-9.36126,-7.04777,11.5586,-8.60881,1.86079
-4.17027,-9.40662,-7.11308,11.5498,-8.49649,1.45678
-4.40068,-9.4606,-7.15234,11.6849,-8.26512,1.02383
-4.57554,-9.52394,-7.17081,11.9387,-7.90625,0.613318
-4.6894,-9.59755,-7.17246,12.2827,-7.41507,0.271598
-4.73607,-9.68196,-7.1587,12.6857,-6.79398,0.029993
-4.70828,-9.77693,-7.12766,13.1138,-6.05461,-0.10388
-4.5976,-9.88128,-7.0742,13.5311,-5.21852,-0.148825
-4.39463,-9.99321,-6.9907,13.902,-4.31673,-0.143676
-4.0895,-10.1106,-6.8682,14.195,-3.389,-0.133888
-3.67251,-10.2319,-6.69781,14.3863,-2.48225,-0.157336
-3.13459,-10.3559,-6.47188,14.4643,-1.64782,-0.234411
-2.46774,-10.4822,-6.18484,14.4298,-0.93695,-0.365244
-1.66506,-10.6103,-5.834,14.2952,-0.395288,-0.532861
-0.720589,-10.7394,-5.41979,14.0821,-0.0580273,-0.708926
0.370975,-10.8671,-4.94584,13.8169,0.0533347,-0.859184
1.61449,-10.9889,-4.4186,13.5283,-0.0679305,-0.947443
3.01434,-11.0976,-3.84688,13.2436,-0.414375,-0.938276
4.57409,-11.1828,-3.24102,12.9848,-0.965846,-0.799849
6.29583,-11.2305,-2.61193,12.7654,-1.6911,-0.507372
8.1792,-11.2229,-1.97023,12.5862,-2.54897,-0.0480252
10.2201,-11.1382,-1.32491,12.4343,-3.48907,0.573018
12.4093,-10.9507,-0.682626,12.2853,-4.45294,1.32728
14.7313,-10.6319,-0.0467963,12.1083,-5.37763,2.16129
17.1625,-10.1517,0.58246,11.8748,-6.20273,3.00138
19.6715,-9.48113,1.20793,11.5642,-6.87949,3.76531
22.2191,-8.59588,1.8343,11.166,-7.37821,4.37619
24.7601,-7.4814,2.46649,10.6768,-7.69089,4.77377
27.2469,-6.13807,3.10809,10.0971,-7.82885,4.9206
29.634,-4.58613,3.75963,9.42928,-7.81807,4.8034
31.8833,-2.86855,4.4181,8.67819,-7.69398,4.43184
33.9676,-1.04999,5.07655,7.85362,-7.49678,3.83563
35.8713,0.789049,5.7243,6.97257,-7.26679,3.06064
37.5883,2.56213,6.34716,6.06001,-7.03975,2.16328
39.1162,4.1885,6.92761,5.14719,-6.84273,1.20374
40.4516,5.60322,7.44588,4.26755,-6.69173,0.239024
41.5859,6.76357,7.88126,3.45172,-6.59171,-0.682995
42.5047,7.65056,8.21423,2.72304,-6.5389,-1.52718
43.1904,8.26604,8.42898,2.09471,-6.5243,-2.27204
43.6257,8.62699,8.51535,1.5691,-6.53725,-2.90846
43.7978,8.75852,8.47008,1.13894,-6.56802,-3.437
43.7014,8.68745,8.29694,0.789759,-6.60922,-3.8648
43.3403,8.43709,8.00577,0.503085,-6.65611,-4.20269
42.7273,8.02467,7.61097,0.259639,-6.70616,-4.46295
41.883,7.46072,7.12954,0.0420234,-6.75841,-4.65787
40.8331,6.75076,6.57914,-0.163512,-6.81267,-4.79893
39.606,5.89788,5.97674,-0.36637,-6.86887,-4.89649
38.2301,4.90585,5.33768,-0.571814,-6.92661,-4.95996
36.7309,3.78213,4.6755,-0.781811,-6.98487,-4.99808
35.1302,2.54022,4.0021,-0.995987,-7.04201,-5.01896
33.4448,1.20115,3.32849,-1.21253,-7.09605,-5.03012
31.6876,-0.206357,2.66555,-1.42886,-7.14499,-5.03832
29.8698,-1.64701,2.02495,-1.64203,-7.18721,-5.04923
28.0033,-3.08163,1.41992,-1.849,-7.22172,-5.06726
26.1035,-4.47042,0.86541,-2.04667,-7.24835,-5.09529
24.1921,-5.77681,0.377962,-2.23195,-7.26779,-5.13439
22.2972,-6.9708,-0.0254336,-2.40184,-7.28139,-5.1839
20.4532,-8.03134,-0.328828,-2.55339,-7.29096,-5.24112
18.6979,-8.94751,-0.51932,-2.68379,-7.29852,-5.30151
17.07,-9.71831,-0.589055,-2.79032,-7.30608,-5.35886
15.6047,-10.3516,-0.536732,-2.87049,-7.31549,-5.40577
14.3311,-10.8623,-0.368719,-2.92203,-7.32839,-5.43431
13.2691,-11.269,-0.0996091,-2.94295,-7.34619,-5.43671
12.4284,-11.5918,0.247722,-2.93143,-7.36994,-5.40588
11.8075,-11.8485,0.642404,-2.88576,-7.40036,-5.33598
11.3954,-12.0517,1.0463,-2.80418,-7.43771,-5.2228
11.172,-12.2064,1.41536,-2.68476,-7.48153,-5.06414
11.1102,-12.3083,1.7019,-2.52513,-7.53048,-4.85979
11.1776,-12.3441,1.85799,-2.32234,-7.58211,-4.61137
11.3371,-12.2931,1.84044,-2.07243,-7.63257,-4.32204
11.5483,-12.1307,1.61697,-1.77015,-7.67662,-3.99595
11.768,-11.8347,1.17321,-1.40866,-7.7077,-3.63794
11.9523,-11.3929,0.518617,-0.979231,-7.71825,-3.25299
12.0608,-10.8111,-0.310639,-0.471135,-7.70042,-2.84583
12.063,-10.1189,-1.25373,0.128506,-7.64686,-2.42033
11.9462,-9.37002,-2.23232,0.834618,-7.55173,-1.97889
11.7214,-8.63596,-3.16158,1.6639,-7.41165,-1.52186
11.4236,-7.99358,-3.96233,2.63414,-7.22637,-1.04713
11.1054,-7.51241,-4.57108,3.76303,-6.99897,-0.550668
10.8255,-7.24564,-4.94526,5.06617,-6.73523,-0.0276904
10.6358,-7.22686,-5.06331,6.55442,-6.44177,0.525116
10.5702,-7.47092,-4.92111,8.23112,-6.12281,1.10739
10.635,-7.97486,-4.52849,10.0896,-5.77596,1.71294
10.804,-8.715,-3.90965,12.1116,-5.38773,2.32926
11.0206,-9.63946,-3.10853,14.2676,-4.93056,2.93818
11.212,-10.663,-2.19403,16.5173,-4.36259,3.51858
11.3163,-11.676,-1.25611,18.8121,-3.63145,4.05064
11.3045,-12.5712,-0.388671,21.0976,-2.68213,4.52037
11.1836,-13.2723,0.331609,23.3174,-1.46777,4.92318
10.9803,-13.7448,0.856816,25.4185,0.0384831,5.26588
10.7221,-13.9883,1.16603,27.3577,1.83388,5.56537
10.4265,-14.0222,1.25682,29.1078,3.88155,5.84478
10.0987,-13.8737,1.13734,30.662,6.11328,6.12762
9.73453,-13.5733,0.822528,32.0327,8.439,6.43181
9.32525,-13.1546,0.334066,33.2458,10.7604,6.76503
8.86368,-12.6551,-0.297378,34.331,12.9845,7.12237
8.35002,-12.1171,-1.03044,35.3116,15.0335,7.48639
7.796,-11.5844,-1.81438,36.1974,16.8496,7.82911
7.22482,-11.0959,-2.59467,36.9816,18.3959,8.11559
6.66613,-10.6799,-3.32138,37.6425,19.6533,8.30804
6.14818,-10.3505,-3.95679,38.1492,20.6157,8.37015
5.69092,-10.1086,-4.47911,38.4683,21.2846,8.27075
5.30274,-9.94577,-4.88189,38.5716,21.6637,7.9872
4.981,-9.84871,-5.17053,38.4412,21.7547,7.50839
4.71487,-9.80237,-5.35811,38.0731,21.5555,6.83763
4.48889,-9.79204,-5.46155,37.4776,21.0608,5.99493
4.28622,-9.80438,-5.49873,36.6776,20.2646,5.01768
4.09119,-9.82805,-5.48652,35.7039,19.1639,3.95884
3.89096,-9.85401,-5.43963,34.5908,17.7634,2.88245
3.67629,-9.87565,-5.36997,33.3701,16.0784,1.85706
3.44178,-9.88875,-5.28653,32.068,14.1373,0.94816
3.18553,-9.89108,-5.1957,30.7023,11.9814,0.211254
2.90841,-9.88187,-5.10194,29.2821,9.665,-0.31375
2.61314,-9.86126,-5.00881,27.8099,7.25301,-0.605664
2.30332,-9.82975,-4.9199,26.284,4.81839,-0.663289
1.98254,-9.788,-4.83959,24.7029,2.43814,-0.504857
1.65371,-9.73688,-4.7733,23.0698,0.188197,-0.166537
1.31866,-9.67753,-4.72738,21.396,-1.86279,0.300441
0.977873,-9.6117,-4.70866,19.7027,-3.65983,0.833852
0.630737,-9.54187,-4.72363,18.0208,-5.16705,1.36613
0.275912,-9.47129,-4.77752,16.3874,-6.37082,1.83112
-0.0879856,-9.40379,-4.8733,14.8409,-7.27964,2.1711
-0.461652,-9.3436,-5.01098,13.4162,-7.92059,2.34269
-0.84442,-9.29489,-5.18735,12.1406,-8.33328,2.32085
-1.23368,-9.26143,-5.39593,11.0329,-8.56269,2.10041
-1.62456,-9.24625,-5.6274,10.1034,-8.65261,1.69517
-2.01007,-9.25132,-5.87075,9.35618,-8.6404,1.13557
-2.38156,-9.27756,-6.11457,8.79054,-8.55386,0.464981
-2.7294,-9.32481,-6.34848,8.40257,-8.41013,-0.26437
-3.04372,-9.39215,-6.5643,8.18517,-8.21636,-0.996271
-3.31499,-9.47814,-6.75651,8.12755,-7.97212,-1.67583
-3.53434,-9.58103,-6.92194,8.21419,-7.67281,-2.25575
-3.69331,-9.69871,-7.05853,8.42408,-7.31344,-2.70303
-3.78351,-9.82857,-7.16396,8.73013,-6.89191,-3.00524
-3.79609,-9.9672,-7.23415,9.09945,-6.41153,-3.17431
-3.72143,-10.1103,-7.26273,9.49484,-5.88255,-3.244
-3.54913,-10.2531,-7.24117,9.87789,-5.32285,-3.26023
-3.26844,-10.3906,-7.15997,10.2133,-4.75749,-3.26745
-2.86877,-10.5186,-7.00997,10.473,-4.21745,-3.29657
-2.34051,-10.6346,-6.78393,10.6393,-3.737,-3.35884
-1.67559,-10.7378,-6.47788,10.7057,-3.35011,-3.44659
-0.867813,-10.8293,-6.09203,10.6762,-3.08598,-3.53872
0.087118,-10.9107,-5.63084,10.5615,-2.96504,-3.60827
1.19188,-10.9832,-5.10292,10.3766,-2.9961,-3.62901
2.44785,-11.046,-4.52012,10.1369,-3.17535,-3.58005
3.85552,-11.0953,-3.89637,9.85645,-3.4872,-3.44838
5.41459,-11.1237,-3.24632,9.54646,-3.90614,-3.22975
7.12382,-11.1194,-2.58389,9.2141,-4.39929,-2.92847
8.98048,-11.0668,-1.92109,8.8623,-4.92933,-2.55658
10.9794,-10.9469,-1.26702,8.49038,-5.45783,-2.13238
13.112,-10.7381,-0.627089,8.09556,-5.94875,-1.67874
15.3651,-10.4167,-0.00260193,7.67502,-6.37223,-1.22131
17.7196,-9.95872,0.609347,7.22745,-6.70752,-0.786744
20.1509,-9.34187,1.21566,6.75362,-6.94451,-0.401144
22.6283,-8.54817,1.82607,6.25592,-7.0835,-0.0887444
25.1169,-7.56794,2.45165,5.73764,-7.13329,0.129358
27.5799,-6.40404,3.10289,5.20251,-7.10867,0.236572
29.9818,-5.07569,3.78742,4.65489,-7.02782,0.222308
32.2925,-3.62089,4.50839,4.10042,-6.91002,0.0833665
34.4891,-2.09582,5.26335,3.54671,-6.77389,-0.175042
36.5575,-0.570708,6.04387,3.00366,-6.63595,-0.539114
38.4895,0.878204,6.83559,2.48311,-6.50957,-0.98747
40.2797,2.17841,7.6188,1.99788,-6.40431,-1.49318
41.9201,3.27061,8.36965,1.56022,-6.32578,-2.02648
43.3973,4.11596,9.0617,1.18008,-6.276,-2.55758
44.6912,4.69962,9.66794,0.863639,-6.25414,-3.05926
45.7768,5.03029,10.1633,0.612371,-6.2575,-3.50888
46.627,5.13605,10.527,0.422902,-6.2825,-3.88982
47.2174,5.05739,10.7449,0.287678,-6.32537,-4.19221
47.5295,4.83931,10.8101,0.196215,-6.38266,-4.41302
47.5537,4.52394,10.7238,0.13659,-6.45135,-4.55539
47.2898,4.14485,10.4942,0.0969287,-6.52879,-4.62711
46.7476,3.72357,10.1352,0.0666463,-6.61252,-4.63871
45.9453,3.26824,9.66429,0.0372839,-6.70004,-4.60129
44.9079,2.77499,9.10098,0.00296915,-6.78866,-4.52495
43.6648,2.23139,8.46508,-0.0395735,-6.87549,-4.41788
42.2466,1.62142,7.77514,-0.0913117,-6.9576,-4.28633
40.6819,0.931453,7.04732,-0.151488,-7.03226,-4.13525
38.9942,0.155359,6.2945,-0.21833,-7.09718,-3.96926
37.2007,-0.702372,5.52599,-0.289761,-7.15082,-3.79356
35.3117,-1.62666,4.74789,-0.364016,-7.19259,-3.61487
33.3333,-2.59437,3.96403,-0.440041,-7.22286,-3.44156
31.2706,-3.57833,3.17752,-0.517574,-7.24293,-3.28324
29.1306,-4.55141,2.39231,-0.596929,-7.2547,-3.1495
26.9257,-5.49021,1.61483,-0.678592,-7.26042,-3.0485
24.6756,-6.37685,0.85525,-0.762727,-7.26233,-2.98559
22.4077,-7.19926,0.128009,-0.84877,-7.26236,-2.96245
20.1567,-7.94987,-0.548332,-0.935238,-7.26199,-2.97695
17.963,-8.62418,-1.152,-1.01961,-7.26213,-3.02332
15.8707,-9.2196,-1.65965,-1.09856,-7.26321,-3.09308
13.9247,-9.73527,-2.04867,-1.16813,-7.26524,-3.17583
12.1678,-10.1726,-2.29996,-1.22407,-7.26803,-3.26041
10.6378,-10.5365,-2.40127,-1.26215,-7.27129,-3.33577
9.36306,-10.8361,-2.35024,-1.27843,-7.27476,-3.39181
8.36057,-11.0849,-2.15687,-1.26937,-7.27828,-3.41985
7.63327,-11.2989,-1.84434,-1.23194,-7.28174,-3.41294
7.16985,-11.4942,-1.44841,-1.16338,-7.28501,-3.36595
6.94598,-11.6819,-1.01529,-1.06106,-7.28774,-3.27534
6.92712,-11.8644,-0.598141,-0.922074,-7.28915,-3.139
7.07211,-12.0327,-0.252698,-0.7429,-7.28783,-2.95585
7.33655,-12.166,-0.0321397,-0.518982,-7.28151,-2.72574
7.67522,-12.2341,0.0186787,-0.244453,-7.26701,-2.44935
8.04342,-12.2033,-0.130437,0.088075,-7.24026,-2.12813
8.39785,-12.0446,-0.488852,0.487555,-7.19649,-1.76462
8.69857,-11.744,-1.04031,0.964337,-7.13062,-1.3624
8.9137,-11.3115,-1.74125,1.52987,-7.03769,-0.92625
9.02672,-10.7856,-2.52414,2.19607,-6.91333,-0.462069
9.043,-10.2282,-3.30689,2.97478,-6.754,0.0235517
8.99077,-9.71179,-4.00638,3.87684,-6.55706,0.523508
8.91421,-9.30485,-4.55123,4.91126,-6.32036,1.03049
8.86137,-9.06056,-4.88956,6.08435,-6.04156,1.53714
8.87191,-9.01271,-4.99101,7.39886,-5.71687,2.03632
8.96755,-9.17567,-4.84535,8.85348,-5.33968,2.52159
9.14664,-9.54469,-4.46139,10.4425,-4.89919,2.98782
9.38379,-10.0945,-3.86809,12.1556,-4.37961,3.43183
9.63615,-10.7774,-3.11645,13.9781,-3.76007,3.8526
9.85702,-11.5258,-2.27772,15.891,-3.0159,4.25123
10.0117,-12.263,-1.43391,17.8712,-2.1208,4.63067
10.0866,-12.9194,-0.66266,19.8914,-1.05009,4.99528
10.088,-13.4461,-0.0239012,21.921,0.215846,5.34976
10.0316,-13.8179,0.445331,23.927,1.68778,5.6987
9.93273,-14.0284,0.728157,25.8755,3.36444,6.04555
9.80076,-14.0821,0.821657,27.7341,5.22994,6.39183
9.63716,-13.9894,0.731588,29.4743,7.25213,6.73686
9.43686,-13.7644,0.469945,31.0741,9.38273,7.07727
9.19119,-13.4258,0.0554526,32.52,11.5593,7.40721
8.89229,-12.9993,-0.484248,33.807,13.709,7.71843
8.53835,-12.519,-1.11083,34.9377,15.7548,8.00068
8.13822,-12.025,-1.77635,35.9198,17.6209,8.24238
7.71276,-11.5581,-2.42856,36.7634,19.2395,8.43167
7.29137,-11.1519,-3.01941,37.4787,20.5541,8.55797
6.90441,-10.8277,-3.5133,38.0746,21.5225,8.61362
6.57534,-10.5928,-3.89169,38.5581,22.1173,8.59455
6.31587,-10.4429,-4.15288,38.9339,22.3248,8.50036
6.12518,-10.3663,-4.30848,39.2052,22.1441,8.33317
5.99226,-10.3473,-4.37852,39.3728,21.5853,8.09712
5.89963,-10.369,-4.38692,39.4349,20.6692,7.79769
5.82719,-10.4146,-4.35769,39.3861,19.4267,7.4419
5.75547,-10.469,-4.31218,39.2167,17.8988,7.03771
5.66787,-10.5196,-4.26725,38.9121,16.1374,6.5932
5.55203,-10.5574,-4.23418,38.4537,14.2039,6.11497
5.40029,-10.5775,-4.21845,37.8202,12.168,5.60712
5.20962,-10.5786,-4.22028,36.9914,10.1033,5.07085
4.98099,-10.5626,-4.23602,35.9523,8.08068,4.5053
4.71839,-10.533,-4.26011,34.6972,6.16179,3.9094
4.42767,-10.4939,-4.28715,33.2324,4.39233,3.2845
4.11522,-10.4487,-4.31368,31.5769,2.79845,2.63665
3.78685,-10.3993,-4.33923,29.7615,1.38707,1.97809
3.44698,-10.3464,-4.36642,27.8262,0.149306,1.3272
3.09829,-10.2898,-4.40032,25.8163,-0.933535,0.707102
2.74174,-10.2289,-4.44717,23.78,-1.88409,0.14327
2.37702,-10.1633,-4.51287,21.765,-2.72395,-0.339751
2.00319,-10.0935,-4.60169,19.8165,-3.47075,-0.721522
1.61935,-10.0209,-4.71539,17.9755,-4.13735,-0.988196
1.22539,-9.94748,-4.85263,16.2779,-4.73235,-1.13422
0.822569,-9.8762,-5.00895,14.7534,-5.26142,-1.16286
0.413948,-9.80997,-5.17691,13.4248,-5.72879,-1.08561
0.0044929,-9.75141,-5.3467,12.3079,-6.13841,-0.920726
-0.399204,-9.7024,-5.50706,11.4104,-6.49449,-0.691054
-0.78957,-9.66376,-5.64666,10.7325,-6.80145,-0.421544
-1.15895,-9.63534,-5.7558,10.2673,-7.0632,-0.136606
-1.50058,-9.61638,-5.82815,10.0011,-7.28211,0.142105
-1.80929,-9.60606,-5.86204,9.9151,-7.45797,0.397523
-2.08185,-9.60418,-5.86107,9.98684,-7.58732,0.618576
-2.31688,-9.61155,-5.83368,10.1919,-7.66335,0.800644
-2.51428,-9.63016,-5.79151,10.5052,-7.67648,0.945033
-2.67438,-9.66289,-5.74722,10.9028,-7.61549,1.05672
-2.79701,-9.71292,-5.71188,11.3607,-7.46896,1.13992
-2.88059,-9.78304,-5.69274,11.8549,-7.22672,1.19226
-2.92145,-9.87489,-5.69177,12.3586,-6.88126,1.20041
-2.91348,-9.98845,-5.70526,12.8413,-6.42942,1.14177
-2.84819,-10.1218,-5.72446,13.2698,-5.87462,0.992827
-2.71503,-10.271,-5.73688,13.6112,-5.23018,0.740253
-2.50219,-10.4307,-5.72818,13.8388,-4.52229,0.389174
-2.19739,-10.5946,-5.68418,13.9382,-3.79083,-0.0342766
-1.7887,-10.7555,-5.5922,13.9104,-3.08604,-0.486933
-1.26504,-10.9063,-5.44219,13.7717,-2.46112,-0.917393
-0.616326,-11.0401,-5.22699,13.5492,-1.9637,-1.27585
0.166472,-11.1505,-4.94283,13.2751,-1.62952,-1.52168
1.09146,-11.2314,-4.58916,12.9816,-1.47943,-1.62732
2.16584,-11.278,-4.1686,12.6975,-1.51969,-1.57842
3.39581,-11.286,-3.68676,12.4457,-1.74385,-1.37163
4.78621,-11.2517,-3.15194,12.2407,-2.135,-1.01207
6.34001,-11.1712,-2.57457,12.087,-2.66782,-0.5117
8.05749,-11.0396,-1.96667,11.9782,-3.3097,0.110683
9.9352,-10.8493,-1.34094,11.8974,-4.02171,0.82819
11.9648,-10.5885,-0.709565,11.8202,-4.75971,1.60465
14.1317,-10.2401,-0.0830027,11.7197,-5.47718,2.39557
16.4142,-9.78101,0.531325,11.5716,-6.12992,3.15217
18.7825,-9.18332,1.12987,11.3589,-6.68185,3.82785
21.1989,-8.4174,1.71334,11.0729,-7.1098,4.38496
23.6186,-7.45698,2.28591,10.7124,-7.40556,4.79934
25.9928,-6.28599,2.8539,10.282,-7.5749,5.06174
28.273,-4.90603,3.42389,9.78963,-7.63439,5.17641
30.4163,-3.34246,4.00082,9.24635,-7.60732,5.1577
32.3916,-1.64718,4.58666,8.66568,-7.51974,5.02608
34.1829,0.103961,5.17965,8.06345,-7.39698,4.80391
35.7897,1.81929,5.77417,7.45704,-7.26104,4.51201
37.2225,3.40345,6.36083,6.8639,-7.12888,4.16703
38.4961,4.77062,6.92671,6.29965,-7.01169,3.78045
39.6222,5.85574,7.45587,5.77614,-6.91507,3.35901
40.6039,6.62121,7.93052,5.30012,-6.83999,2.90653
41.4337,7.05846,8.33276,4.87274,-6.78416,2.42642
42.0959,7.18506,8.64645,4.49004,-6.74364,1.92409
42.5697,7.03864,8.859,4.14435,-6.71427,1.40863
42.8347,6.669,8.96259,3.82605,-6.69291,0.893136
42.874,6.13039,8.95408,3.52563,-6.67815,0.393893
42.6772,5.47412,8.8346,3.23523,-6.67052,-0.0716357
42.2409,4.74327,8.60835,2.94974,-6.67215,-0.487142
41.5696,3.96893,8.2817,2.6669,-6.68581,-0.839558
40.6743,3.16903,7.86231,2.38696,-6.71386,-1.12036
39.5711,2.34936,7.35887,2.11175,-6.75724,-1.32605
38.2806,1.50624,6.78112,1.84373,-6.81491,-1.45803
36.8255,0.630448,6.14027,1.58517,-6.8837,-1.52207
35.23,-0.288279,5.44925,1.3377,-6.95882,-1.52774
33.5183,-1.25706,4.72306,1.10222,-7.0346,-1.48789
31.7137,-2.2766,3.97865,0.878939,-7.10543,-1.41796
29.8388,-3.33907,3.23467,0.667602,-7.16663,-1.33506
27.9161,-4.42832,2.51126,0.467525,-7.21502,-1.2569
25.9693,-5.52141,1.82952,0.277661,-7.24929,-1.20023
24.0251,-6.5918,1.21116,0.0966161,-7.2699,-1.1794
22.1141,-7.613,0.677709,-0.0771491,-7.27875,-1.20468
20.2708,-8.56167,0.249214,-0.245123,-7.27869,-1.2811
18.5329,-9.42028,-0.0575575,-0.408281,-7.27307,-1.40771
16.9379,-10.1788,-0.23122,-0.566658,-7.26524,-1.57757
15.5213,-10.8353,-0.267859,-0.719028,-7.25834,-1.77868
14.3119,-11.3955,-0.172865,-0.862704,-7.25503,-1.99535
13.3296,-11.8704,0.0377432,-0.993702,-7.25739,-2.21013
12.5823,-12.2732,0.336784,-1.10703,-7.26679,-2.40586
12.065,-12.6147,0.686167,-1.19717,-7.28379,-2.56724
11.7605,-12.8979,1.03795,-1.25843,-7.30805,-2.68209
11.6402,-13.1145,1.33624,-1.28521,-7.3383,-2.74196
11.6659,-13.2412,1.52014,-1.27197,-7.37221,-2.74216
11.7915,-13.2408,1.52881,-1.21302,-7.40644,-2.68118
11.9625,-13.0673,1.30942,-1.10203,-7.43661,-2.55958
12.117,-12.6778,0.828793,-0.931454,-7.45754,-2.37866
12.189,-12.0512,0.087377,-0.691744,-7.46355,-2.13904
12.1199,-11.2111,-0.868779,-0.37067,-7.44912,-1.83944
11.8806,-10.237,-1.94686,0.0472293,-7.40969,-1.47611
11.4911,-9.25215,-3.02461,0.580918,-7.34267,-1.043
11.0203,-8.38623,-3.98186,1.25249,-7.24856,-0.532578
10.5619,-7.73824,-4.72888,2.08603,-7.13182,0.0622728
10.202,-7.36279,-5.21606,3.10541,-7.00107,0.745708
9.99882,-7.27869,-5.42634,4.33145,-6.86806,1.51607
9.97655,-7.48376,-5.36238,5.77848,-6.74484,2.36316
10.1251,-7.96356,-5.03801,7.4514,-6.63906,3.26665
10.4013,-8.68944,-4.4782,9.34365,-6.54795,4.19555
10.7344,-9.60912,-3.72562,11.4365,-6.45215,5.11001
11.0427,-10.6393,-2.84661,13.6991,-6.31105,5.96438
11.2596,-11.6737,-1.92732,16.0891,-6.06138,6.71206
11.355,-12.6083,-1.05728,18.5521,-5.62013,7.31101
11.3358,-13.3682,-0.310065,21.021,-4.89287,7.72976
11.2297,-13.918,0.266768,23.4167,-3.7877,7.95279
11.0661,-14.2543,0.649621,25.6518,-2.23411,7.98427
10.8652,-14.3912,0.830956,27.6404,-0.204048,7.84888
10.635,-14.3492,0.812065,29.3136,2.27099,7.58835
10.373,-14.1503,0.599429,30.6368,5.09485,7.25428
10.0692,-13.8173,0.20476,31.6197,8.11878,6.89902
9.71087,-13.3768,-0.352622,32.3143,11.1686,6.567
9.28725,-12.8612,-1.04268,32.7998,14.076,6.28874
8.79508,-12.3098,-1.82311,33.1602,16.7024,6.07784
8.2426,-11.7655,-2.64135,33.4646,18.9498,5.93101
7.64984,-11.2683,-3.44072,33.7558,20.7596,5.83035
7.04434,-10.8484,-4.16905,34.047,22.1061,5.74776
6.45411,-10.5218,-4.78607,34.3271,22.9885,5.65042
5.90124,-10.2902,-5.26717,34.5678,23.4225,5.50643
5.39854,-10.1446,-5.60326,34.734,23.4353,5.29003
4.94939,-10.0693,-5.79818,34.7906,23.0598,4.98563
4.54969,-10.046,-5.86539,34.7092,22.3318,4.5904
4.19067,-10.0562,-5.82477,34.4707,21.2872,4.11495
3.86165,-10.0832,-5.70001,34.0663,19.9606,3.58188
3.55232,-10.1133,-5.51616,33.4961,18.3857,3.02255
3.25433,-10.1363,-5.29751,32.7676,16.5952,2.47265
2.96221,-10.146,-5.06581,31.8926,14.6228,1.96732
2.67347,-10.1396,-4.83902,30.8846,12.5044,1.53722
2.38818,-10.1175,-4.63096,29.7569,10.2806,1.20525
2.10813,-10.0821,-4.45167,28.5213,7.99736,0.984711
1.83583,-10.037,-4.30805,27.1871,5.70699,0.878527
1.5735,-9.98658,-4.20479,25.7634,3.46694,0.879074
1.32227,-9.93496,-4.1452,24.2603,1.33717,0.968458
1.08164,-9.88597,-4.1317,22.6921,-0.624568,1.11974
0.849342,-9.84287,-4.16602,21.08,-2.36861,1.29884
0.621612,-9.80825,-4.24894,19.4527,-3.8594,1.46785
0.393754,-9.78398,-4.3798,17.8455,-5.07981,1.58945
0.16093,-9.77126,-4.55573,16.2968,-6.03272,1.63179
-0.0809583,-9.77066,-4.77118,14.8441,-6.73899,1.57292
-0.334371,-9.78223,-5.01731,13.5208,-7.23247,1.40359
-0.599458,-9.80554,-5.28205,12.3542,-7.55346,1.1281
-0.873769,-9.83976,-5.55073,11.3646,-7.74194,0.763039
-1.15245,-9.88365,-5.80741,10.566,-7.8319,0.334485
-1.42878,-9.93552,-6.03661,9.96602,-7.84752,-0.125707
-1.69502,-9.99343,-6.22545,9.56609,-7.80137,-0.584214
-1.94326,-10.0554,-6.36539,9.36012,-7.69471,-1.01048
-2.16616,-10.1197,-6.45342,9.33313,-7.51966,-1.38055
-2.35714,-10.1855,-6.49189,9.46004,-7.26276,-1.68034
-2.51017,-10.2527,-6.48726,9.70527,-6.90973,-1.90831
-2.61915,-10.322,-6.44811,10.0236,-6.45051,-2.07747
-2.67733,-10.3947,-6.38279,10.3631,-5.88454,-2.2148
-2.67674,-10.4721,-6.29769,10.671,-5.22542,-2.35511
-2.60813,-10.5553,-6.19627,10.902,-4.50368,-2.5301
-2.46112,-10.6444,-6.07875,11.0259,-3.76598,-2.75699
-2.22472,-10.7387,-5.94241,11.0329,-3.06975,-3.03251
-1.88786,-10.8367,-5.78226,10.9324,-2.47415,-3.33422
-1.44003,-10.9358,-5.59173,10.7478,-2.03023,-3.62755
-0.8715,-11.0324,-5.36362,10.5087,-1.77382,-3.87411
-0.173521,-11.1222,-5.09086,10.2449,-1.72236,-4.03796
0.661702,-11.2,-4.76757,9.98151,-1.87539,-4.08875
1.64112,-11.2598,-4.38994,9.73677,-2.21707,-4.00295
2.77083,-11.2948,-3.95704,9.52045,-2.71934,-3.76477
