L_X,L_Y,L_Z,R_X,R_Y,R_Z
0.696613,3.76606,-21.1382,25.1563,18.4053,-13.8796
0.843861,3.81803,-21.1001,23.8785,17.4352,-14.2332
0.982217,3.864,-21.0534,22.5915,16.4587,-14.5424
1.11264,3.90395,-20.9951,21.2971,15.4803,-14.8144
1.23634,3.93812,-20.9226,19.9974,14.5054,-15.0579
1.3548,3.96706,-20.8342,18.6958,13.5397,-15.2831
1.46963,3.99153,-20.7284,17.3965,12.5898,-15.5001
1.5826,4.01245,-20.6047,16.1049,11.6624,-15.7188
1.69555,4.03085,-20.4627,14.8274,10.7645,-15.9476
1.81029,4.04777,-20.3028,13.5717,9.90278,-16.1934
1.92852,4.06424,-20.1257,12.3463,9.08367,-16.4607
2.0518,4.08118,-19.9321,11.1605,8.31292,-16.7515
2.18139,4.09939,-19.7234,10.024,7.59547,-17.0655
2.31821,4.11949,-19.5011,8.94682,6.93523,-17.3997
2.46281,4.14196,-19.2669,7.93835,6.33505,-17.749
2.61533,4.1671,-19.0225,7.00732,5.79663,-18.1068
2.77552,4.19504,-18.7698,6.16107,5.32058,-18.4651
2.9428,4.22582,-18.5109,5.40518,4.90645,-18.8158
3.11629,4.25932,-18.2474,4.74306,4.55281,-19.1506
3.29493,4.29537,-17.9813,4.17561,4.2573,-19.4623
3.47758,4.33375,-17.7144,3.70103,4.01673,-19.7452
3.66306,4.37424,-17.4481,3.31473,3.82712,-19.9952
3.85035,4.41661,-17.1839,3.00942,3.68374,-20.2107
4.03861,4.46072,-16.9231,2.77543,3.58119,-20.3924
4.22731,4.50646,-16.6666,2.60115,3.51342,-20.5433
4.41632,4.55384,-16.4149,2.47375,3.47384,-20.6682
4.6059,4.60286,-16.1682,2.37998,3.45552,-20.7732
4.79679,4.65364,-15.9262,2.30719,3.4515,-20.8643
4.99018,4.70623,-15.6879,2.24427,3.4551,-20.9469
5.18771,4.76072,-15.4519,2.18255,3.46043,-21.024
5.39133,4.81711,-15.2163,2.11645,3.46282,-21.0959
5.60326,4.87533,-14.9788,2.04375,3.45926,-21.1599
5.82582,4.93524,-14.7371,1.96532,3.44853,-21.2108
6.06129,4.99659,-14.4889,1.88431,3.43114,-21.2428
6.31176,5.0591,-14.2326,1.80517,3.4089,-21.2505
6.579,5.12252,-13.967,1.73261,3.38445,-21.2309
6.86436,5.1867,-13.692,1.67077,3.3607,-21.1834
7.16875,5.25176,-13.4085,1.62278,3.3405,-21.1094
7.49266,5.31817,-13.1185,1.59061,3.3263,-21.0119
7.83618,5.38689,-12.8249,1.57517,3.32005,-20.8946
8.19911,5.45947,-12.5319,1.57653,3.32309,-20.7613
8.58113,5.53811,-12.2444,1.59418,3.33617,-20.6157
8.98191,5.62572,-11.9682,1.6273,3.35945,-20.4608
9.40133,5.72599,-11.7094,1.67488,3.39257,-20.2988
9.83962,5.84334,-11.4744,1.73585,3.43473,-20.1314
10.2976,5.98297,-11.2691,1.80909,3.4848,-19.9599
10.7765,6.15072,-11.0984,1.89342,3.54142,-19.785
11.2784,6.35305,-10.966,1.98748,3.60312,-19.6071
11.8058,6.5968,-10.8742,2.08962,3.66842,-19.4271
12.3618,6.88903,-10.8233,2.19775,3.73586,-19.2461
12.9499,7.23676,-10.8117,2.30919,3.80409,-19.0662
13.5738,7.64673,-10.8358,2.42064,3.87191,-18.8907
14.2371,8.12515,-10.89,2.5282,3.93833,-18.7238
14.9435,8.67738,-10.9666,2.62739,4.00259,-18.5706
15.6965,9.30763,-11.0562,2.71337,4.0641,-18.4369
16.499,10.0186,-11.1473,2.78113,4.12245,-18.3283
17.3536,10.8112,-11.2274,2.82575,4.17731,-18.2502
18.2622,11.6841,-11.2829,2.84267,4.22835,-18.2066
19.2264,12.6332,-11.2998,2.82799,4.27521,-18.2008
20.2471,13.6521,-11.2646,2.77873,4.31744,-18.2341
21.3246,14.7311,-11.1647,2.69298,4.35442,-18.3066
22.4586,15.858,-10.9893,2.57009,4.38549,-18.4171
23.6479,17.0179,-10.73,2.41074,4.40988,-18.5629
24.8901,18.194,-10.3814,2.21691,4.42688,-18.7402
26.1808,19.3682,-9.94173,1.99191,4.43586,-18.9445
27.5132,20.5218,-9.41389,1.74025,4.43645,-19.1705
28.8774,21.637,-8.80559,1.46755,4.42858,-19.4124
30.2595,22.6977,-8.12977,1.18036,4.41256,-19.6642
31.6417,23.6906,-7.40486,0.885965,4.38914,-19.9198
33.002,24.6058,-6.65387,0.592191,4.35952,-20.1732
34.3152,25.4376,-5.90337,0.307165,4.32529,-20.4185
35.5537,26.1845,-5.18164,0.0390738,4.28836,-20.6501
36.6891,26.8485,-4.51654,-0.204104,4.25087,-20.8623
37.694,27.4348,-3.93331,-0.414876,4.21505,-21.0503
38.5434,27.9501,-3.45296,-0.586521,4.18308,-21.2093
39.2166,28.4016,-3.09131,-0.713371,4.15693,-21.3352
39.6974,28.7953,-2.85895,-0.791039,4.13825,-21.4245
39.9754,29.1351,-2.76161,-0.816631,4.12818,-21.4749
40.0461,29.422,-2.80062,-0.788917,4.12736,-21.4852
39.9107,29.6536,-2.97344,-0.708434,4.13578,-21.4555
39.5761,29.8243,-3.27406,-0.577525,4.15292,-21.3878
39.0542,29.9262,-3.69306,-0.400302,4.17778,-21.2856
38.3613,29.9495,-4.21762,-0.182553,4.20895,-21.154
37.5172,29.8838,-4.83208,0.0684323,4.24486,-20.9997
36.5442,29.7192,-5.51842,0.344115,4.28381,-20.8307
35.4659,29.4473,-6.25726,0.635018,4.32419,-20.6557
34.306,29.0618,-7.02862,0.931125,4.36449,-20.4841
33.0871,28.5593,-7.81301,1.22227,4.40338,-20.3255
31.8298,27.9395,-8.59191,1.49854,4.43969,-20.1889
30.5515,27.2052,-9.34859,1.75073,4.47238,-20.0824
29.2666,26.3622,-10.0686,1.97068,4.50047,-20.0131
27.9855,25.4188,-10.7404,2.15161,4.52295,-19.9862
26.7148,24.3855,-11.3558,2.28835,4.53876,-20.0049
25.458,23.2744,-11.9102,2.37751,4.54675,-20.0701
24.2152,22.0989,-12.4029,2.41757,4.54571,-20.1805
22.9843,20.8729,-12.8371,2.4088,4.53447,-20.3326
21.7613,19.6107,-13.2189,2.35328,4.51203,-20.5205
20.5413,18.3263,-13.5576,2.25459,4.47762,-20.7369
19.319,17.0333,-13.8642,2.11765,4.43091,-20.9731
18.0894,15.7445,-14.1514,1.94842,4.37206,-21.2199
16.8483,14.4714,-14.4321,1.75359,4.30181,-21.4678
15.5932,13.2245,-14.7194,1.54028,4.22143,-21.7075
14.3231,12.0131,-15.0252,1.31572,4.13272,-21.9306
13.039,10.8449,-15.3598,1.08702,4.03789,-22.1297
11.7443,9.72671,-15.7306,0.86088,3.9394,-22.2989
10.4442,8.66391,-16.1424,0.643431,3.83985,-22.4337
9.14598,7.66099,-16.5965,0.440087,3.74178,-22.5315
7.85891,6.72144,-17.0905,0.255482,3.64753,-22.5914
6.59355,5.84799,-17.6191,0.0934201,3.55911,-22.6138
5.3616,5.0426,-18.1742,-0.0431595,3.47812,-22.6006
4.17541,4.30655,-18.7457,-0.152178,3.40574,-22.5547
3.04745,3.64047,-19.3222,-0.232392,3.34275,-22.4799
1.98978,3.04433,-19.892,-0.283331,3.28957,-22.3805
1.0135,2.5174,-20.4439,-0.305223,3.2463,-22.2608
0.128119,2.05824,-20.9682,-0.298884,3.21279,-22.1253
-0.65886,1.66466,-21.4569,-0.265608,3.18874,-21.9781
-1.34248,1.33381,-21.9038,-0.207013,3.17374,-21.8226
-1.92067,1.06219,-22.3053,-0.124917,3.16732,-21.6618
-2.39441,0.845732,-22.6594,-0.0211923,3.16899,-21.4977
-2.76787,0.679918,-22.9661,0.102392,3.17825,-21.3316
-3.04826,0.559848,-23.2269,0.244283,3.19461,-21.1639
-3.24557,0.480305,-23.4451,0.403301,3.21756,-20.9939
-3.3721,0.435724,-23.6251,0.578717,3.24653,-20.8202
-3.44179,0.42029,-23.7727,0.770297,3.28096,-20.6408
-3.46939,0.427914,-23.8947,0.978362,3.32023,-20.4526
-3.4695,0.452402,-23.9979,1.20373,3.36369,-20.2525
-3.45551,0.487643,-24.0888,1.44769,3.4107,-20.037
-3.43867,0.527948,-24.1725,1.71185,3.46068,-19.8024
-3.42729,0.568423,-24.2513,1.99805,3.51314,-19.5459
-3.42624,0.605365,-24.3252,2.30825,3.56774,-19.2649
-3.43704,0.636516,-24.3912,2.64436,3.62431,-18.9581
-3.45823,0.661135,-24.4442,3.0083,3.68298,-18.625
-3.48621,0.679876,-24.4786,3.40186,3.74412,-18.2663
-3.5162,0.694474,-24.4886,3.8268,3.80847,-17.884
-3.54311,0.707353,-24.4697,4.28485,3.87719,-17.4807
-3.56225,0.721187,-24.4187,4.77776,3.95194,-17.0601
-3.56981,0.738567,-24.3344,5.30737,4.03491,-16.6267
-3.56312,0.761721,-24.2173,5.87556,4.12895,-16.1856
-3.54066,0.792317,-24.0696,6.48429,4.2376,-15.7424
-3.50201,0.83143,-23.8951,7.13559,4.36511,-15.3032
-3.44776,0.87952,-23.6987,7.83147,4.51651,-14.8741
-3.37928,0.936532,-23.4867,8.57392,4.69758,-14.4614
-3.29862,1.00196,-23.2658,9.36481,4.91486,-14.0707
-3.20832,1.07497,-23.0428,10.2058,5.17552,-13.7068
-3.11122,1.15452,-22.8241,11.0983,5.48729,-13.3734
-3.01041,1.23943,-22.6159,12.0432,5.85826,-13.0724
-2.90908,1.32847,-22.4232,13.0409,6.29662,-12.8037
-2.81046,1.42042,-22.2503,14.0914,6.81035,-12.5648
-2.71778,1.51408,-22.1006,15.194,7.40684,-12.3506
-2.63418,1.60828,-21.9768,16.3473,8.09244,-12.1533
-2.56265,1.70193,-21.8809,17.5498,8.8719,-11.9624
-2.50603,1.79394,-21.8142,18.7994,9.74793,-11.765
-2.46689,1.88324,-21.7773,20.0941,10.7206,-11.5466
-2.44748,1.96869,-21.7706,21.4322,11.787,-11.2915
-2.44961,2.04917,-21.7938,22.8122,12.9406,-10.9836
-2.47447,2.12351,-21.8458,24.2336,14.1713,-10.6082
-2.52249,2.19059,-21.9247,25.6964,15.4658,-10.1521
-2.59322,2.2494,-22.0278,27.2011,16.8071,-9.60521
-2.68525,2.29914,-22.1516,28.7479,18.1761,-8.96107
-2.79621,2.33924,-22.2915,30.3362,19.5522,-8.21757
-2.92287,2.36948,-22.4429,31.9636,20.914,-7.37756
-3.06126,2.38998,-22.6007,33.6245,22.2414,-6.44949
-3.20677,2.40128,-22.7599,35.3093,23.5161,-5.44778
-3.35441,2.40432,-22.9157,37.0038,24.7231,-4.39281
-3.49893,2.40042,-23.0638,38.6887,25.8512,-3.31049
-3.63507,2.39122,-23.2001,40.34,26.8936,-2.23095
-3.7577,2.3786,-23.3213,41.9299,27.8475,-1.1869
-3.86202,2.36456,-23.4247,43.4282,28.714,-0.211281
-3.94371,2.35116,-23.5084,44.8044,29.4969,0.665088
-3.99912,2.34038,-23.5708,46.0289,30.2014,1.4159
-4.02544,2.334,-23.6112,47.0754,30.8331,2.02077
-4.02081,2.33349,-23.6298,47.9218,31.3962,2.46652
-3.98443,2.33998,-23.6272,48.5514,31.8929,2.7471
-3.91654,2.35418,-23.6048,48.9534,32.3222,2.86332
-3.81847,2.37639,-23.5647,49.1232,32.68,2.82208
-3.69251,2.40651,-23.5097,49.0622,32.9593,2.63513
-3.54185,2.44411,-23.443,48.7773,33.1506,2.31803
-3.37041,2.48841,-23.3684,48.2807,33.2436,1.88871
-3.18261,2.53839,-23.29,47.5887,33.2273,1.36628
-2.98324,2.59286,-23.212,46.7209,33.0921,0.769793
-2.77719,2.65046,-23.1383,45.6993,32.8302,0.117165
-2.56925,2.70976,-23.0727,44.5467,32.4365,-0.57572
-2.36393,2.76933,-23.0182,43.286,31.9087,-1.29551
-2.16524,2.82778,-22.977,41.9391,31.248,-2.03178
-1.97664,2.88377,-22.9503,40.5259,30.4587,-2.77671
-1.80089,2.93607,-22.9383,39.0639,29.5481,-3.52455
-1.64008,2.98357,-22.9404,37.568,28.5261,-4.27105
-1.49561,3.0253,-22.955,36.0501,27.4045,-5.01265
-1.36823,3.06049,-22.9797,34.5197,26.1974,-5.74588
-1.25808,3.08854,-23.0115,32.9838,24.9199,-6.46691
-1.16469,3.10908,-23.0467,31.4475,23.5886,-7.17164
-1.08709,3.12193,-23.0814,29.9141,22.2204,-7.85582
-1.02382,3.12717,-23.1117,28.3859,20.833,-8.51569
-0.973003,3.12509,-23.1335,26.8642,19.4438,-9.14865
-0.932443,3.11622,-23.1431,25.3497,18.0698,-9.75373
-0.899664,3.10134,-23.137,23.8434,16.7271,-10.3322
-0.871989,3.08138,-23.1121,22.3461,15.4305,-10.8875
-0.846604,3.05745,-23.066,20.8596,14.1925,-11.4252
-0.820586,3.0308,-22.9964,19.3865,13.0236,-11.9526
-0.790945,3.00273,-22.9015,17.9306,11.9312,-12.4772
-0.754648,2.97463,-22.7795,16.497,10.92,-13.0065
-0.708666,2.94789,-22.6292,15.0922,9.99201,-13.5465
-0.65,2.92387,-22.4492,13.7238,9.14649,-14.1005
-0.575784,2.90392,-22.2387,12.4005,8.38068,-14.669
-0.483346,2.88927,-21.997,11.1313,7.69028,-15.249
-0.370333,2.88104,-21.7241,9.92578,7.07002,-15.834
-0.234798,2.88023,-21.4208,8.7929,6.51429,-16.4153
-0.0752936,2.88767,-21.0884,7.74087,6.01748,-16.9826
0.109065,2.90394,-20.7289,6.77645,5.57438,-17.5256
0.318515,2.92942,-20.3453,5.9045,5.18032,-18.035
0.552639,2.96419,-19.9408,5.12759,4.83125,-18.5036
0.810337,3.00803,-19.5193,4.4457,4.5237,-18.9268
1.08987,3.06045,-19.0847,3.85611,4.25472,-19.3029
1.3889,3.12066,-18.6415,3.35343,4.02165,-19.6333
1.70463,3.18768,-18.1939,2.92979,3.82194,-19.9221
2.03388,3.26036,-17.7463,2.57528,3.65293,-20.1758
2.37324,3.33745,-17.3031,2.27855,3.51169,-20.4022
2.71929,3.41768,-16.8685,2.02762,3.3949,-20.6099
3.06871,3.49986,-16.4463,1.81087,3.29888,-20.8067
3.41849,3.58291,-16.0404,1.61803,3.21972,-20.9981
3.76616,3.66596,-15.6536,1.44118,3.15366,-21.1867
4.10989,3.74843,-15.2884,1.27545,3.09746,-21.3708
4.44873,3.83004,-14.9465,1.11928,3.04885,-21.5445
4.7826,3.9109,-14.629,0.974014,3.00672,-21.6992
5.11244,3.99154,-14.336,0.843103,2.9711,-21.8248
5.44017,4.073,-14.0676,0.730969,2.94281,-21.9123
5.76872,4.15682,-13.8231,0.641979,2.92311,-21.9544
6.10186,4.24517,-13.6019,0.579614,2.91325,-21.9471
6.44422,4.34089,-13.4033,0.545998,2.91425,-21.8887
6.80106,4.44752,-13.2265,0.54173,2.92667,-21.7806
7.17818,4.56936,-13.0708,0.565944,2.95059,-21.626
7.58166,4.7115,-12.9353,0.616563,2.98562,-21.4302
8.01769,4.87975,-12.8194,0.690527,3.03092,-21.2002
8.49242,5.08065,-12.7226,0.784113,3.08533,-20.9437
9.01174,5.3214,-12.6443,0.893144,3.14757,-20.6695
9.58112,5.60964,-12.5838,1.01323,3.21623,-20.3862
10.2055,5.95334,-12.5401,1.1399,3.28997,-20.1029
10.8892,6.36049,-12.5114,1.26872,3.36755,-19.8278
11.6359,6.8388,-12.4947,1.39537,3.44782,-19.569
12.4483,7.39534,-12.4859,1.51566,3.52981,-19.3335
13.3284,8.03607,-12.4794,1.62552,3.61266,-19.128
14.2774,8.76545,-12.4677,1.72113,3.69569,-18.9581
15.2958,9.58594,-12.4422,1.79892,3.77828,-18.8286
16.383,10.4976,-12.3924,1.85572,3.85989,-18.7432
17.5378,11.4975,-12.3071,1.88888,3.94,-18.7043
18.7585,12.5799,-12.1741,1.89641,4.01802,-18.7126
20.0425,13.7357,-11.9814,1.87712,4.09331,-18.7672
21.3865,14.9523,-11.7177,1.83073,4.16516,-18.8657
22.7865,16.2142,-11.3734,1.75798,4.23272,-19.0042
24.2371,17.5035,-10.9417,1.66062,4.29518,-19.1773
25.7315,18.8004,-10.4196,1.54144,4.35169,-19.3788
27.2603,20.084,-9.80854,1.40417,4.40152,-19.6015
28.8112,21.3341,-9.11531,1.25335,4.44412,-19.8377
30.368,22.5319,-8.35234,1.09405,4.47917,-20.0798
31.9106,23.6614,-7.53771,0.931773,4.50661,-20.32
33.4146,24.7104,-6.69471,0.772082,4.52671,-20.5515
34.8522,25.6709,-5.85047,0.620434,4.53998,-20.7679
36.1932,26.5393,-5.03408,0.481894,4.54716,-20.9641
37.4067,27.3164,-4.27443,0.360947,4.54915,-21.1359
38.4627,28.006,-3.59811,0.261306,4.54695,-21.2804
39.334,28.6136,-3.02772,0.185739,4.54152,-21.396
39.9979,29.1454,-2.58102,0.13597,4.53375,-21.4823
40.4371,29.6064,-2.2709,0.112563,4.52439,-21.5401
40.6405,29.9993,-2.10564,0.114904,4.51397,-21.5717
40.6043,30.3235,-2.08909,0.141175,4.50282,-21.5806
40.3314,30.5751,-2.22091,0.188392,4.49101,-21.5714
39.8319,30.7466,-2.49615,0.252516,4.47841,-21.5498
39.1227,30.8282,-2.90505,0.328592,4.46473,-21.5225
38.2266,30.8082,-3.43275,0.410985,4.44954,-21.4963
37.1712,30.6751,-4.05985,0.49365,4.43234,-21.4781
35.9875,30.4183,-4.76344,0.57046,4.4126,-21.4745
34.7081,30.0295,-5.51872,0.635525,4.38981,-21.4912
33.3653,29.5042,-6.30075,0.683514,4.36351,-21.5328
31.9888,28.8414,-7.08617,0.709955,4.33331,-21.6029
30.6042,28.0447,-7.85438,0.711477,4.29889,-21.7032
29.2319,27.1217,-8.58828,0.686007,4.26005,-21.8338
27.8863,26.0837,-9.2748,0.632875,4.2167,-21.9934
26.5757,24.9449,-9.90517,0.55285,4.1689,-22.1788
25.3028,23.7222,-10.4751,0.448053,4.11688,-22.3854
24.0653,22.4337,-10.9846,0.321861,4.06108,-22.6072
22.8573,21.0984,-11.4377,0.178673,4.00213,-22.8374
21.6706,19.7355,-11.842,0.02369,3.94089,-23.0685
20.4957,18.3634,-12.2076,-0.137395,3.87842,-23.2926
19.3233,16.9993,-12.5465,-0.298672,3.81592,-23.5023
18.1453,15.659,-12.8711,-0.454304,3.75469,-23.6907
16.9556,14.3558,-13.1941,-0.598793,3.69609,-23.8516
15.7503,13.101,-13.5276,-0.727176,3.6414,-23.9804
14.5284,11.9031,-13.8822,-0.835198,3.59181,-24.0737
13.2916,10.7686,-14.267,-0.919416,3.54831,-24.1296
12.0443,9.7014,-14.6889,-0.97723,3.51167,-24.1477
10.7928,8.70367,-15.1526,-1.00692,3.48242,-24.129
9.54568,7.77599,-15.6598,-1.00759,3.46088,-24.0755
8.31266,6.91769,-16.2098,-0.979118,3.44716,-23.9901
7.1046,6.12734,-16.7991,-0.922103,3.44116,-23.8767
5.93299,5.40305,-17.4217,-0.837742,3.44265,-23.7394
4.8094,4.74279,-18.0694,-0.727771,3.45127,-23.5825
3.74521,4.1446,-18.7322,-0.594374,3.46659,-23.4107
2.75106,3.60667,-19.3991,-0.440094,3.4882,-23.2285
1.83647,3.12744,-20.0585,-0.267733,3.51571,-23.0402
1.00942,2.70545,-20.6988,-0.080259,3.54878,-22.85
0.275959,2.33931,-21.3094,0.119319,3.58712,-22.6614
-0.3601,2.02751,-21.8805,0.328089,3.63051,-22.4777
-0.897439,1.76826,-22.4043,0.543424,3.67872,-22.301
-1.33738,1.55935,-22.8744,0.763122,3.73146,-22.1329
-1.68393,1.39795,-23.2867,0.985539,3.7884,-21.9734
-1.94371,1.28052,-23.6393,1.20963,3.84908,-21.8218
-2.12576,1.20274,-23.9326,1.435,3.91293,-21.6761
-2.24118,1.15945,-24.1694,1.66189,3.97931,-21.5336
-2.30266,1.14473,-24.3544,1.89106,4.0475,-21.3912
-2.3238,1.15205,-24.4944,2.12374,4.11678,-21.2452
-2.31838,1.17454,-24.5972,2.36155,4.18647,-21.0922
-2.29949,1.2053,-24.671,2.60634,4.25599,-20.929
-2.27867,1.23786,-24.7232,2.86016,4.32487,-20.7529
-2.26506,1.26663,-24.7597,3.12526,4.3928,-20.5618
-2.2648,1.28731,-24.7835,3.40396,4.45964,-20.3546
-2.28068,1.29725,-24.795,3.69874,4.52546,-20.1308
-2.31217,1.29559,-24.7916,4.01221,4.59049,-19.8905
-2.35598,1.28317,-24.7687,4.34711,4.65523,-19.6347
-2.40687,1.26222,-24.7216,4.70642,4.72041,-19.3651
-2.4586,1.23592,-24.6461,5.09333,4.78708,-19.0835
-2.50495,1.20792,-24.5397,5.51132,4.85671,-18.7922
-2.54037,1.18191,-24.4024,5.9641,4.93124,-18.4937
-2.5606,1.16126,-24.2362,6.45563,5.01328,-18.1905
-2.56284,1.14883,-24.0451,6.98999,5.10613,-17.8852
-2.54588,1.14681,-23.8347,7.57136,5.21389,-17.5805
-2.50994,1.15672,-23.6112,8.20382,5.34153,-17.2787
-2.45664,1.17939,-23.3818,8.8913,5.49482,-16.9818
-2.38874,1.21501,-23.1536,9.63736,5.68034,-16.6915
-2.30995,1.26317,-22.9339,10.4451,5.9053,-16.4085
-2.22464,1.32295,-22.7293,11.317,6.17747,-16.1327
-2.13763,1.3931,-22.5452,12.2546,6.5048,-15.8625
-2.05385,1.472,-22.3859,13.2588,6.89519,-15.5952
-1.97817,1.55788,-22.2541,14.3294,7.35606,-15.3261
-1.91514,1.64885,-22.1508,15.4652,7.89387,-15.0491
-1.86885,1.74294,-22.0756,16.6641,8.51367,-14.7558
-1.84279,1.83819,-22.0275,17.9234,9.21861,-14.436
-1.83969,1.93271,-22.0045,19.2396,10.0095,-14.0778
-1.86153,2.02468,-22.0046,20.609,10.8843,-13.6681
-1.90933,2.11242,-22.0257,22.0275,11.8385,-13.1931
-1.98318,2.19443,-22.0659,23.491,12.8641,-12.6397
-2.08212,2.26939,-22.1233,24.995,13.9509,-11.9967
-2.20416,2.33624,-22.1961,26.5348,15.0861,-11.2557
-2.34622,2.39423,-22.2825,28.1049,16.2554,-10.4127
-2.50423,2.44291,-22.3807,29.6987,17.4435,-9.46903
-2.67317,2.48218,-22.4887,31.3081,18.6348,-8.43242
-2.84722,2.51233,-22.6039,32.9228,19.8146,-7.31711
-3.01992,2.5341,-22.7237,34.5299,20.9694,-6.14407
-3.18442,2.54869,-22.8446,36.1141,22.0878,-4.94018
-3.33376,2.55773,-22.9631,37.657,23.1607,-3.73712
-3.46115,2.56326,-23.075,39.1382,24.1816,-2.56947
-3.56021,2.56763,-23.1763,40.5357,25.1467,-1.47248
-3.62524,2.57337,-23.2628,41.8271,26.0541,-0.47995
-3.65142,2.58307,-23.3305,42.9902,26.9036,0.377552
-3.63498,2.59916,-23.3758,44.0046,27.6959,1.07448
-3.57338,2.62383,-23.3957,44.8523,28.4314,1.59137
-3.46544,2.65876,-23.3882,45.519,29.11,1.91598
-3.31145,2.70508,-23.3522,45.9943,29.7299,2.04354
-3.11318,2.76326,-23.2877,46.2723,30.2877,1.97708
-2.87395,2.83304,-23.1961,46.3519,30.7781,1.72698
-2.59855,2.91341,-23.0801,46.2365,31.1943,1.31038
-2.29315,3.00268,-22.9435,45.9339,31.5283,0.749827
-1.96514,3.09858,-22.7912,45.4556,31.7715,0.0720842
-1.6229,3.19835,-22.6288,44.8165,31.9154,-0.693977
-1.27552,3.29891,-22.4625,44.0338,31.9523,-1.51898
-0.932508,3.39699,-22.2987,43.126,31.8756,-2.37498
-0.603376,3.48928,-22.1438,42.1125,31.6804,-3.2369
-0.297259,3.57257,-22.004,41.0124,31.3634,-4.08349
-0.0225117,3.64388,-21.8845,39.8438,30.9236,-4.89811
0.21368,3.70057,-21.7896,38.6232,30.3616,-5.66856
0.405653,3.74042,-21.7219,37.365,29.6805,-6.38707
0.549521,3.7617,-21.683,36.081,28.8848,-7.04926
0.643347,3.76324,-21.6723,34.7807,27.9809,-7.65374
0.687239,3.74451,-21.6879,33.4704,26.9771,-8.20126
0.683292,3.70574,-21.7264,32.1542,25.8834,-8.69445
0.635519,3.6479,-21.783,30.8333,24.711,-9.13754
0.549635,3.57276,-21.8521,29.5067,23.4728,-9.53654
0.432832,3.48288,-21.9272,28.1714,22.1828,-9.89922
0.293463,3.38158,-22.0011,26.8231,20.8559,-10.2353
0.140734,3.2728,-22.0665,25.4567,19.5078,-10.5561
-0.0156645,3.16099,-22.1162,24.0672,18.1539,-10.8743
-0.165886,3.05093,-22.1432,22.6507,16.8099,-11.2033
-0.300269,2.94752,-22.1408,21.2047,15.4903,-11.5564
-0.40961,2.85558,-22.1034,19.7295,14.2086,-11.9455
-0.485435,2.77963,-22.0257,18.2283,12.9765,-12.3801
-0.520244,2.7237,-21.9036,16.7078,11.8039,-12.8669
-0.50771,2.69121,-21.7341,15.1779,10.6984,-13.4078
-0.442854,2.6848,-21.5152,13.652,9.66562,-14.0007
-0.322142,2.70635,-21.2463,12.1459,8.70933,-14.6384
-0.14359,2.75687,-20.9278,10.6776,7.83147,-15.3096
0.0932762,2.83658,-20.5613,9.26596,7.03264,-15.999
0.387385,2.94487,-20.1492,7.93007,6.31228,-16.6891
0.736246,3.08042,-19.6951,6.68795,5.66908,-17.3615
1.13604,3.24124,-19.2033,5.55566,5.10107,-17.9985
1.58176,3.42477,-18.6788,4.54637,4.60585,-18.5848
2.06748,3.62788,-18.1271,3.66957,4.18073,-19.1084
2.58652,3.847,-17.5543,2.93049,3.82276,-19.5613
3.13175,4.0782,-16.9665,2.32975,3.52875,-19.9403
3.69584,4.31721,-16.3699,1.86324,3.29524,-20.2464
4.27152,4.55963,-15.7708,1.52225,3.11843,-20.4848
4.85191,4.80095,-15.1752,1.294,2.99403,-20.6642
5.43062,5.03676,-14.589,1.16227,2.91718,-20.7961
6.0021,5.26286,-14.0175,1.10855,2.88231,-20.8935
6.56169,5.47555,-13.4658,1.11331,2.88311,-20.9696
7.10581,5.67173,-12.9387,1.15742,2.91266,-21.0366
7.632,5.84914,-12.4407,1.22361,2.9636,-21.1038
8.13899,6.00654,-11.9761,1.29781,3.02868,-21.1767
8.62669,6.14381,-11.549,1.37006,3.10125,-21.2556
9.09621,6.26207,-11.1634,1.43493,3.17586,-21.3361
9.54982,6.36366,-10.823,1.49118,3.24871,-21.4097
9.991,6.45225,-10.5312,1.54081,3.3177,-21.4659
10.4243,6.53269,-10.2907,1.58773,3.38229,-21.4947
10.8551,6.61107,-10.1031,1.63638,3.44302,-21.4883
11.2899,6.69462,-9.96922,1.69057,3.50105,-21.4425
11.7354,6.79159,-9.88842,1.75278,3.55775,-21.3564
12.199,6.91119,-9.85849,1.82389,3.61444,-21.2323
12.6879,7.06339,-9.87553,1.90326,3.67224,-21.0745
13.2089,7.25866,-9.93391,1.98908,3.73206,-20.889
13.7686,7.5077,-10.0263,2.07869,3.79451,-20.6828
14.3725,7.8211,-10.1436,2.16892,3.85995,-20.4632
15.0252,8.20881,-10.2752,2.25636,3.92845,-20.2382
15.7307,8.67971,-10.4094,2.33749,3.99986,-20.0155
16.4917,9.241,-10.5329,2.40875,4.07378,-19.8031
17.3105,9.89769,-10.6318,2.46665,4.14966,-19.6084
18.1887,10.6521,-10.6918,2.50776,4.22684,-19.4386
19.1273,11.5034,-10.6988,2.52884,4.30456,-19.3
20.1275,12.4475,-10.6396,2.52684,4.382,-19.1984
21.1901,13.4764,-10.5027,2.49905,4.45821,-19.1387
22.3159,14.579,-10.2789,2.44325,4.53214,-19.1249
23.5052,15.7406,-9.9618,2.35786,4.60257,-19.16
24.758,16.9439,-9.54781,2.24215,4.66816,-19.2452
26.0727,18.1694,-9.03664,2.09639,4.72749,-19.3801
27.446,19.3962,-8.43131,1.92198,4.77908,-19.5623
28.8718,20.6034,-7.73843,1.72147,4.82152,-19.7875
30.3405,21.7707,-6.9687,1.49858,4.85356,-20.0495
