L_X,L_Y,L_Z,R_X,R_Y,R_Z
-4.90615,-7.17438,-0.99138,13.1233,10.5568,-8.67702
-4.86213,-7.16325,-1.00543,12.4854,9.78582,-8.38945
-4.81316,-7.14602,-1.01646,11.9329,9.09843,-8.0826
-4.7562,-7.12325,-1.02266,11.4655,8.49819,-7.77033
-4.68871,-7.0958,-1.02262,11.0808,7.98643,-7.46682
-4.60869,-7.06476,-1.01539,10.7738,7.56221,-7.18585
-4.51462,-7.03142,-1.00051,10.5378,7.22259,-6.93997
-4.40557,-6.99715,-0.977871,10.3639,6.96275,-6.73971
-4.28099,-6.96331,-0.947807,10.2417,6.77621,-6.593
-4.14067,-6.9311,-0.910945,10.16,6.65499,-6.50464
-3.98465,-6.90153,-0.867975,10.1072,6.58969,-6.4761
-3.81301,-6.87533,-0.819779,10.0722,6.5697,-6.50542
-3.62583,-6.85292,-0.767334,10.0446,6.5834,-6.5876
-3.4229,-6.83439,-0.711654,10.0158,6.61847,-6.71464
-3.20368,-6.81951,-0.65397,9.97864,6.66238,-6.87633
-2.96714,-6.80772,-0.595577,9.92824,6.70301,-7.06093
-2.71169,-6.79817,-0.538307,9.86141,6.72936,-7.25592
-2.43504,-6.78964,-0.484378,9.77651,6.73235,-7.44908
-2.13412,-6.7806,-0.436528,9.67298,6.70546,-7.6293
-1.80508,-6.76909,-0.398077,9.55072,6.6453,-7.78771
-1.4432,-6.7527,-0.372698,9.40946,6.55182,-7.91858
-1.04302,-6.72844,-0.36466,9.24803,6.42832,-8.02032
-0.598383,-6.69273,-0.37824,9.06368,6.28106,-8.09616
-0.102723,-6.64121,-0.418001,8.85154,6.11862,-8.15444
0.45085,-6.56866,-0.488314,8.60438,5.95095,-8.20821
1.06923,-6.46888,-0.592833,8.31292,5.78811,-8.27382
1.75898,-6.3346,-0.734525,7.96687,5.63886,-8.36857
2.52611,-6.15742,-0.914709,7.5568,5.50909,-8.50747
3.37568,-5.92781,-1.13274,7.07661,5.40048,-8.69984
4.31154,-5.63524,-1.3855,6.52624,5.3098,-8.94623
5.33607,-5.2684,-1.66678,5.9137,5.22924,-9.23686
6.44989,-4.81572,-1.96711,5.2558,5.14799,-9.55202
7.65186,-4.26603,-2.27377,4.57691,5.05479,-9.8647
8.93907,-3.60947,-2.57103,3.90597,4.9405,-10.1451
10.3071,-2.83866,-2.84075,3.2724,4.80002,-10.3652
11.7505,-1.94973,-3.06344,2.70197,4.63286,-10.5034
13.2631,-0.943481,-3.21954,2.21358,4.44244,-10.5469
14.8389,0.173839,-3.29143,1.81733,4.23473,-10.4925
16.472,1.39017,-3.26492,1.5138,4.0166,-10.3465
18.157,2.68765,-3.13112,1.29436,3.79461,-10.1234
19.8885,4.04334,-2.88764,1.1422,3.57429,-9.84448
21.6604,5.43028,-2.53914,1.03395,3.35995,-9.53627
23.4649,6.81904,-2.09729,0.942214,3.1547,-9.22862
25.2919,8.17939,-1.57925,0.838372,2.96051,-8.95207
27.1284,9.48207,-1.00552,0.695765,2.778,-8.73536
28.9579,10.7005,-0.398118,0.492508,2.60603,-8.60245
30.7606,11.8123,0.220985,0.213532,2.44142,-8.57053
32.5131,12.8005,0.830844,-0.148377,2.27891,-8.64869
34.1896,13.6549,1.41232,-0.592516,2.11169,-8.83741
35.7621,14.3718,1.94846,-1.11114,1.93233,-9.12938
37.202,14.9549,2.42496,-1.69094,1.73405,-9.51056
38.4812,15.4143,2.82986,-2.31487,1.51195,-9.96208
39.5731,15.7657,3.15382,-2.96418,1.26388,-10.462
40.4534,16.0286,3.38975,-3.62029,0.990839,-10.9873
41.1015,16.2247,3.53298,-4.26629,0.696854,-11.5154
41.5008,16.3751,3.58086,-4.88812,0.388341,-12.0254
41.6393,16.4983,3.53257,-5.47492,0.0733139,-12.4992
41.5102,16.6079,3.38878,-6.01917,-0.239587,-12.9218
41.1119,16.7106,3.15121,-6.51637,-0.541879,-13.2817
40.4486,16.8058,2.82302,-6.96452,-0.825891,-13.5707
39.5304,16.8848,2.409,-7.36348,-1.08522,-13.7845
38.3739,16.9318,1.91626,-7.71449,-1.31497,-13.9216
37.0016,16.9256,1.35511,-8.01979,-1.51196,-13.9842
35.4424,16.8413,0.739311,-8.28228,-1.67478,-13.9778
33.7307,16.6536,0.0863964,-8.50547,-1.80377,-13.9103
31.9051,16.3394,-0.582576,-8.69337,-1.90091,-13.7923
30.0067,15.8801,-1.24369,-8.85041,-1.96966,-13.636
28.0768,15.2643,-1.87132,-8.98144,-2.01467,-13.4546
26.1546,14.4881,-2.43976,-9.09152,-2.0413,-13.2617
24.2744,13.5559,-2.92491,-9.18579,-2.05537,-13.0704
22.4641,12.4802,-3.30626,-9.26918,-2.06255,-12.8922
20.744,11.2798,-3.56839,-9.3461,-2.06804,-12.7368
19.1264,9.97933,-3.70182,-9.42013,-2.07623,-12.6112
17.6159,8.60692,-3.70346,-9.49377,-2.09037,-12.5202
16.2113,7.19307,-3.57652,-9.56836,-2.11258,-12.4654
14.9067,5.76904,-3.33046,-9.644,-2.1437,-12.4463
13.6936,4.36538,-2.98058,-9.71969,-2.18347,-12.4599
12.5628,3.01059,-2.54744,-9.79347,-2.23056,-12.5016
11.5062,1.72988,-2.0558,-9.86271,-2.28285,-12.5654
10.5176,0.54414,-1.53329,-9.92436,-2.33761,-12.6447
9.59369,-0.530812,-1.00883,-9.97518,-2.39174,-12.7323
8.7335,-1.48458,-0.510904,-10.0119,-2.44197,-12.8212
7.93811,-2.31204,-0.0658305,-10.0316,-2.4851,-12.9045
7.20933,-3.01275,0.303641,-10.0316,-2.51816,-12.976
6.54862,-3.59024,0.579547,-10.0098,-2.53857,-13.0303
5.9561,-4.05095,0.749544,-9.96444,-2.54431,-13.0629
5.42997,-4.4034,0.807432,-9.89472,-2.53395,-13.0702
4.96627,-4.6575,0.75339,-9.80032,-2.50683,-13.0501
4.55912,-4.82407,0.593838,-9.68155,-2.46295,-13.0013
4.20125,-4.91462,0.341011,-9.5393,-2.40299,-12.9236
3.88468,-4.94122,0.0122374,-9.375,-2.32826,-12.8178
3.6015,-4.91641,-0.371088,-9.19036,-2.24047,-12.6852
3.34449,-4.85301,-0.784959,-8.98731,-2.14164,-12.5276
3.10737,-4.76399,-1.20434,-8.76777,-2.0339,-12.3469
2.88489,-4.66202,-1.60519,-8.53338,-1.91928,-12.1451
2.67241,-4.5591,-1.9661,-8.28544,-1.79966,-11.9241
2.46541,-4.46617,-2.27002,-8.02457,-1.67652,-11.6854
2.25884,-4.39261,-2.5054,-7.75069,-1.55084,-11.43
2.04663,-4.34589,-2.66678,-7.46287,-1.42307,-11.1589
1.8215,-4.33125,-2.75464,-7.15923,-1.29297,-10.8726
1.5751,-4.3515,-2.77472,-6.83693,-1.1595,-10.5711
1.29863,-4.40689,-2.73676,-6.49228,-1.02085,-10.2549
0.983724,-4.49522,-2.65301,-6.12067,-0.874316,-9.92396
0.6236,-4.6121,-2.53662,-5.7169,-0.716442,-9.57898
0.214294,-4.75145,-2.40016,-5.27531,-0.542972,-9.22101
-0.244446,-4.90621,-2.25441,-4.79012,-0.348976,-8.85199
-0.74875,-5.06916,-2.10822,-4.25581,-0.128914,-8.47489
-1.29097,-5.23374,-1.969,-3.66738,0.123399,-8.09381
-1.8606,-5.39471,-1.84357,-3.02083,0.414727,-7.71412
-2.44551,-5.54845,-1.73862,-2.31333,0.752539,-7.34222
-3.03327,-5.69302,-1.66027,-1.54362,1.14509,-6.98542
-3.61213,-5.82781,-1.61346,-0.712211,1.60149,-6.65144
-4.17163,-5.95318,-1.60051,0.178411,2.13174,-6.34819
-4.70287,-6.06989,-1.62067,1.12369,2.74667,-6.08316
-5.19851,-6.17864,-1.67,2.11701,3.45763,-5.86306
-5.65284,-6.27976,-1.74263,3.14995,4.27592,-5.6935
-6.06176,-6.37303,-1.83148,4.21287,5.212,-5.57834
-6.42294,-6.45776,-1.92966,5.29578,6.27434,-5.51926
-6.73599,-6.5329,-2.03101,6.38948,7.46812,-5.51539
-7.00253,-6.59747,-2.13096,7.48702,8.7939,-5.563
-7.22608,-6.65071,-2.22656,8.58506,10.2464,-5.65532
-7.41182,-6.69243,-2.31663,9.68495,11.814,-5.78263
-7.56605,-6.72302,-2.40151,10.7933,13.4782,-5.93276
-7.69569,-6.74342,-2.48278,11.9218,15.2145,-6.0914
-7.80761,-6.75497,-2.56222,13.0863,16.9928,-6.24263
-7.90808,-6.75921,-2.64131,14.3052,18.7786,-6.36957
-8.00236,-6.75768,-2.72047,15.5977,20.5342,-6.45474
-8.09432,-6.75171,-2.79908,16.9815,22.2198,-6.48099
-8.18641,-6.74249,-2.87518,18.4704,23.7948,-6.43208
-8.27957,-6.73102,-2.94639,20.0717,25.2194,-6.29428
-8.37353,-6.71825,-3.01023,21.7837,26.4563,-6.05791
-8.46693,-6.70507,-3.0645,23.5936,27.4733,-5.71948
-8.55771,-6.69247,-3.10773,25.4758,28.2455,-5.28346
-8.64331,-6.68144,-3.13924,27.3916,28.7586,-4.76346
-8.72084,-6.67299,-3.15902,29.2905,29.0111,-4.18194
-8.78727,-6.668,-3.16761,31.114,29.0161,-3.56885
-8.83951,-6.66716,-3.16578,32.7996,28.8011,-2.95895
-8.87465,-6.6709,-3.15437,34.2866,28.4063,-2.38831
-8.89008,-6.67928,-3.13413,35.5208,27.8804,-1.89188
-8.88371,-6.69202,-3.10554,36.4586,27.2752,-1.50084
-8.85414,-6.70847,-3.06893,37.0686,26.6397,-1.24139
-8.80078,-6.72772,-3.02444,37.3323,26.0142,-1.13395
-8.72395,-6.74867,-2.97224,37.2442,25.4263,-1.19269
-8.62486,-6.77014,-2.91247,36.81,24.888,-1.42539
-8.50567,-6.79105,-2.84562,36.0464,24.3963,-1.83332
-8.36933,-6.81047,-2.77251,34.9792,23.9346,-2.4109
-8.21953,-6.82775,-2.69449,33.643,23.4768,-3.14533
-8.06048,-6.84253,-2.61326,32.0788,22.9923,-4.01631
-7.89675,-6.85478,-2.53111,30.3328,22.4505,-4.99605
-7.73297,-6.86467,-2.45043,28.4539,21.8254,-6.04986
-7.57365,-6.87259,-2.37382,26.4909,21.0988,-7.13763
-7.42285,-6.87897,-2.30354,24.4897,20.2622,-8.21598
-7.28402,-6.88423,-2.24153,22.4916,19.317,-9.24104
-7.15976,-6.88872,-2.18906,20.5311,18.2731,-10.1715
-7.0518,-6.89262,-2.1467,18.6358,17.1478,-10.9718
-6.96087,-6.89601,-2.11433,16.8263,15.9631,-11.6144
-6.88683,-6.89887,-2.09123,15.1166,14.7434,-12.0818
-6.82861,-6.9011,-2.07623,13.516,13.5139,-12.3675
-6.78445,-6.90254,-2.06783,12.0295,12.2988,-12.4755
-6.75192,-6.90307,-2.0645,10.6595,11.1199,-12.4187
-6.72817,-6.90264,-2.06476,9.4064,9.99634,-12.217
-6.71,-6.90121,-2.06728,8.26994,8.94362,-11.8945
-6.69418,-6.8989,-2.07106,7.24928,7.97371,-11.4773
-6.67744,-6.89585,-2.07537,6.3434,7.09498,-10.9915
-6.65668,-6.89226,-2.07966,5.55108,6.31238,-10.4623
-6.629,-6.8884,-2.08368,4.87063,5.62776,-9.91278
-6.59189,-6.88447,-2.08733,4.29953,5.04017,-9.36421
-6.5431,-6.88065,-2.09052,3.834,4.5463,-8.83544
-6.48085,-6.87705,-2.09319,3.46853,4.14092,-8.34293
-6.40373,-6.87369,-2.09546,3.19556,3.81727,-7.90078
-6.31072,-6.87055,-2.09733,3.00527,3.56753,-7.52103
-6.20117,-6.86749,-2.09885,2.88558,3.38307,-7.21396
-6.07468,-6.86435,-2.10001,2.8225,3.25488,-6.98829
-5.9311,-6.86089,-2.10071,2.80058,3.17379,-6.85119
-5.77049,-6.85686,-2.10077,2.80365,3.13067,-6.80784
-5.59297,-6.85197,-2.09985,2.81566,3.11649,-6.86086
-5.39879,-6.84593,-2.09754,2.8216,3.12247,-7.00953
-5.18813,-6.83842,-2.09324,2.80838,3.13997,-7.24926
-4.96105,-6.82916,-2.08619,2.76551,3.16072,-7.57115
-4.71747,-6.81781,-2.07564,2.68562,3.17685,-7.96205
-4.45701,-6.8041,-2.06112,2.56465,3.18122,-8.40502
-4.17893,-6.78769,-2.04216,2.40181,3.16764,-8.87999
-3.88214,-6.76824,-2.01853,2.19925,3.13122,-9.36526
-3.56513,-6.74532,-1.99078,1.96162,3.06867,-9.8391
-3.22588,-6.71841,-1.95961,1.69543,2.97849,-10.2816
-2.86192,-6.68672,-1.92665,1.40836,2.86091,-10.6764
-2.47023,-6.64923,-1.89395,1.1085,2.71795,-11.0122
-2.04722,-6.60451,-1.86416,0.803448,2.55303,-11.2838
-1.58884,-6.55062,-1.84072,0.499487,2.37071,-11.4933
-1.09046,-6.48507,-1.82724,0.200712,2.17617,-11.6499
-0.547071,-6.40462,-1.82768,-0.091571,1.97483,-11.7688
0.0466344,-6.30523,-1.84584,-0.379134,1.77182,-11.8704
0.69609,-6.18196,-1.8854,-0.666551,1.57166,-11.9769
1.40671,-6.02885,-1.94927,-0.960338,1.37788,-12.1095
2.18362,-5.83888,-2.03917,-1.26754,1.19281,-12.2846
3.03139,-5.60393,-2.1557,-1.59405,1.01758,-12.5106
3.95383,-5.31488,-2.29765,-1.9429,0.852212,-12.7856
4.95363,-4.96171,-2.46173,-2.31305,0.69601,-13.0965
6.03212,-4.53385,-2.64227,-2.69901,0.548202,-13.4204
7.18908,-4.02066,-2.83128,-3.09152,0.408662,-13.7277
8.42279,-3.41212,-3.01807,-3.4791,0.278484,-13.9864
9.73006,-2.69977,-3.18979,-3.85016,0.160165,-14.1664
11.1066,-1.87775,-3.33186,-4.19491,0.0573598,-14.2444
12.5473,-0.943894,-3.42894,-4.50702,-0.0257896,-14.2068
14.0469,0.0992916,-3.46624,-4.78463,-0.085485,-14.0514
15.6001,1.24403,-3.43072,-5.031,-0.119186,-13.7875
17.2022,2.47706,-3.31281,-5.25448,-0.126326,-13.4356
18.8484,3.77992,-3.10723,-5.46803,-0.108783,-13.0246
20.534,5.12977,-2.81386,-5.6882,-0.0710575,-12.5893
22.2538,6.50056,-2.43756,-5.93347,-0.0201435,-12.1669
24.0011,7.86437,-1.98732,-6.2221,0.0347659,-11.7929
25.7673,9.19292,-1.47577,-6.56975,0.0827779,-11.498
27.5411,10.4589,-0.917623,-6.98719,0.11198,-11.3053
29.3086,11.6374,-0.328864,-7.47867,0.110243,-11.2288
31.0524,12.7068,0.273443,-8.04091,0.0663847,-11.2728
32.7523,13.65,0.871853,-8.66322,-0.0285693,-11.4326
34.3853,14.4549,1.44887,-9.3283,-0.179985,-11.6961
35.9263,15.1154,1.98772,-10.014,-0.388571,-12.0456
37.3493,15.6312,2.4729,-10.6959,-0.649902,-12.4603
38.6284,16.0081,2.89081,-11.3495,-0.954707,-12.9178
39.7387,16.257,3.23049,-11.9531,-1.29002,-13.3965
40.6575,16.3934,3.48397,-12.4895,-1.64084,-13.8772
41.3656,16.4353,3.64652,-12.9466,-1.992,-14.3433
41.8474,16.402,3.71641,-13.3184,-2.32973,-14.7819
42.0922,16.3117,3.69456,-13.6038,-2.64284,-15.1833
42.0937,16.1801,3.58412,-13.8061,-2.92325,-15.5412
41.8508,16.0187,3.38965,-13.9321,-3.16604,-15.8516
41.3671,15.8342,3.11712,-13.9908,-3.36899,-16.1128
40.6507,15.6276,2.77341,-13.9922,-3.53205,-16.3244
39.7144,15.3949,2.36666,-13.947,-3.65668,-16.4867
38.5748,15.1279,1.90625,-13.8654,-3.74517,-16.6003
37.2524,14.815,1.40309,-13.7566,-3.80025,-16.6659
35.771,14.443,0.869676,-13.6286,-3.82478,-16.6843
34.1569,13.9989,0.319835,-13.4879,-3.82158,-16.6562
32.4385,13.4708,-0.231208,-13.3396,-3.79344,-16.5828
30.645,12.8504,-0.76741,-13.1877,-3.74318,-16.4663
28.8056,12.133,-1.27232,-13.035,-3.67371,-16.3097
26.9486,11.3186,-1.72989,-12.8836,-3.58827,-16.1176
25.0999,10.4123,-2.12549,-12.7353,-3.49053,-15.8961
23.2824,9.42406,-2.44661,-12.592,-3.38459,-15.6529
21.5151,8.36821,-2.68376,-12.4555,-3.27508,-15.397
19.813,7.26254,-2.83081,-12.3282,-3.16697,-15.1386
18.1868,6.12744,-2.88548,-12.2123,-3.06528,-14.8877
16.6434,4.98453,-2.84978,-12.1102,-2.97479,-14.6539
15.1866,3.85562,-2.73001,-12.0238,-2.89958,-14.4454
13.8179,2.76134,-2.5364,-11.9542,-2.84278,-14.2684
12.5373,1.72014,-2.28255,-11.9017,-2.80619,-14.1265
11.3437,0.747399,-1.98465,-11.8651,-2.7902,-14.0208
10.2362,-0.145185,-1.66037,-11.8422,-2.79378,-13.9497
9.21366,-0.949827,-1.32794,-11.8295,-2.81444,-13.9094
8.27495,-1.6626,-1.00507,-11.8225,-2.84848,-13.894
7.41869,-2.28307,-0.708196,-11.8159,-2.8911,-13.896
6.64289,-2.81377,-0.451601,-11.8038,-2.93673,-13.9069
5.94455,-3.2595,-0.247019,-11.7802,-2.97934,-13.9175
5.31943,-3.62674,-0.103041,-11.739,-3.01282,-13.9184
4.76194,-3.92296,-0.0251118,-11.6746,-3.03146,-13.9009
4.26518,-4.15628,-0.0152095,-11.582,-3.03029,-13.857
3.82121,-4.33508,-0.0719334,-11.4569,-3.00547,-13.7802
3.42137,-4.46785,-0.190502,-11.2962,-2.95464,-13.6659
3.05676,-4.56312,-0.363018,-11.0976,-2.87702,-13.5114
2.71864,-4.62927,-0.57895,-10.86,-2.77349,-13.316
2.39883,-4.67451,-0.825795,-10.5835,-2.64632,-13.0811
2.08988,-4.70666,-1.08988,-10.2688,-2.49886,-12.8101
1.78526,-4.73297,-1.35749,-9.91758,-2.33508,-12.5078
1.47936,-4.75982,-1.61563,-9.53186,-2.159,-12.1802
1.16741,-4.79248,-1.85289,-9.11377,-1.97417,-11.834
0.845508,-4.8348,-2.05992,-8.66522,-1.78317,-11.4762
0.5106,-4.8891,-2.22982,-8.18765,-1.58727,-11.1138
0.160559,-4.95601,-2.35816,-7.68174,-1.38613,-10.7534
-0.205653,-5.03466,-2.44303,-7.14716,-1.17761,-10.4008
-0.587806,-5.12287,-2.48488,-6.58268,-0.957867,-10.0611
-0.984363,-5.21761,-2.48657,-5.98613,-0.721349,-9.73838
-1.39263,-5.31554,-2.45356,-5.35459,-0.461029,-9.43611
-1.80899,-5.4136,-2.39374,-4.68467,-0.168631,-9.15694
-2.22936,-5.50939,-2.31708,-3.97279,0.165061,-8.90296
-2.64951,-5.60146,-2.23462,-3.21554,0.549877,-8.67568
-3.06528,-5.68926,-2.15703,-2.40993,0.995907,-8.47617
-3.47266,-5.77304,-2.09297,-1.55374,1.51312,-8.30498
-3.86778,-5.85341,-2.04827,-0.645716,2.111,-8.16218
-4.24686,-5.9311,-2.02516,0.314228,2.79815,-8.04746
-4.60625,-6.00651,-2.0227,1.32499,3.58194,-7.95986
-4.94262,-6.07959,-2.03741,2.38432,4.46811,-7.89776
-5.25324,-6.14975,-2.06443,3.48904,5.46032,-7.85869
-5.53637,-6.21596,-2.09863,4.63551,6.55974,-7.83877
-5.79145,-6.27696,-2.13548,5.81992,7.76453,-7.833
-6.01942,-6.3316,-2.17186,7.03909,9.06945,-7.83457
-6.22252,-6.37908,-2.20624,8.29096,10.4654,-7.83493
-6.40415,-6.41915,-2.23864,9.57517,11.9394,-7.82383
-6.56844,-6.45214,-2.27024,10.8934,13.4739,-7.78943
-6.71969,-6.47894,-2.30281,12.2494,15.0475,-7.71841
-6.86196,-6.50077,-2.33798,13.6491,16.6349,-7.59683
-6.99865,-6.519,-2.37684,15.0996,18.207,-7.41062
-7.13219,-6.53497,-2.4197,16.6087,19.732,-7.1467
-7.26388,-6.54987,-2.46598,18.1828,21.176,-6.79479
-7.39391,-6.56455,-2.51453,19.8255,22.5046,-6.3489
-7.52142,-6.57965,-2.56388,21.5342,23.6844,-5.80967
-7.64461,-6.59554,-2.61233,23.2981,24.686,-5.18617
-7.76099,-6.61241,-2.65815,25.0959,25.4863,-4.49709
-7.86758,-6.63031,-2.69991,26.8947,26.0718,-3.77075
-7.9611,-6.64924,-2.73617,28.651,26.4409,-3.04347
-8.0382,-6.66914,-2.76566,30.3135,26.6051,-2.35686
-8.09563,-6.68997,-2.7872,31.8276,26.5886,-1.75359
-8.13056,-6.7117,-2.79961,33.14,26.4259,-1.27345
-8.14063,-6.73427,-2.80195,34.2037,26.1575,-0.949587
-8.12419,-6.75756,-2.79335,34.9817,25.8245,-0.805891
-8.08037,-6.78135,-2.77316,35.4493,25.4633,-0.855442
-8.00916,-6.80527,-2.74086,35.5942,25.1009,-1.10023
-7.91138,-6.82889,-2.69637,35.4165,24.7523,-1.53187
-7.78873,-6.85169,-2.63975,34.9268,24.42,-2.13316
-7.64373,-6.87319,-2.5716,34.1452,24.095,-2.88012
-7.47959,-6.89302,-2.49285,33.099,23.76,-3.74405
-7.30014,-6.91092,-2.40481,31.8211,23.3926,-4.69365
-7.10962,-6.92681,-2.30931,30.3482,22.9692,-5.69671
-6.91252,-6.94075,-2.20848,28.7194,22.4682,-6.72128
-6.71339,-6.95289,-2.10464,26.9742,21.8725,-7.73688
-6.51657,-6.96344,-2.00029,25.1514,21.1714,-8.7151
-6.32609,-6.97259,-1.89783,23.288,20.3607,-9.63029
-6.14538,-6.98047,-1.79943,21.418,19.4435,-10.46
-5.97723,-6.98716,-1.70699,19.5724,18.4294,-11.1855
-5.82353,-6.99259,-1.62188,17.7789,17.3334,-11.7917
-5.68526,-6.99664,-1.5449,16.0619,16.1754,-12.2681
-5.56244,-6.99915,-1.47646,14.4424,14.9786,-12.6088
-5.4541,-6.99988,-1.41645,12.9387,13.7684,-12.8121
-5.35848,-6.99865,-1.36453,11.5663,12.5714,-12.8808
-5.27305,-6.99527,-1.32009,10.3379,11.4139,-12.8213
-5.19471,-6.98966,-1.28245,9.26364,10.3206,-12.6431
-5.11999,-6.98173,-1.25091,8.35116,9.3132,-12.3585
-5.0452,-6.97151,-1.22477,7.60539,8.40949,-11.9821
-4.9667,-6.95906,-1.20355,7.0286,7.62222,-11.5308
-4.881,-6.94452,-1.18676,6.62008,6.95882,-11.0236
-4.78499,-6.928,-1.17395,6.37595,6.42147,-10.4806
-4.67602,-6.90967,-1.1647,6.28885,6.00767,-9.92274
-4.552,-6.88962,-1.15837,6.3477,5.71123,-9.37056
-4.41146,-6.86797,-1.15432,6.53744,5.52349,-8.84334
-4.2536,-6.84481,-1.15174,6.83908,5.43431,-8.35834
-4.07817,-6.82023,-1.1495,7.2299,5.433,-7.93054
-3.88552,-6.79436,-1.14642,7.68403,5.50869,-7.57237
-3.6764,-6.76742,-1.1409,8.17315,5.65037,-7.29368
-3.45183,-6.73965,-1.13136,8.66759,5.84662,-7.10173
-3.21306,-6.71141,-1.11611,9.13757,6.08513,-7.00097
-2.96134,-6.68312,-1.09371,9.55453,6.35245,-6.99283
-2.69775,-6.65528,-1.063,9.89262,6.63363,-7.0753
-2.42304,-6.62835,-1.02312,10.1301,6.91235,-7.2427
-2.13738,-6.60276,-0.973747,10.2508,7.17143,-7.48555
-1.84023,-6.57874,-0.915144,10.2449,7.39356,-7.7905
-1.53021,-6.55629,-0.847992,10.11,7.56248,-8.14079
-1.20498,-6.53503,-0.773714,9.85125,7.66421,-8.51673
-0.861249,-6.51415,-0.694196,9.48092,7.68839,-8.89685
-0.49463,-6.4922,-0.612003,9.01774,7.6294,-9.25916
-0.0998341,-6.46707,-0.53033,8.48499,7.48717,-9.58324
0.329344,-6.4358,-0.453028,7.90807,7.26746,-9.85234
0.799829,-6.39449,-0.384601,7.31163,6.98151,-10.0557
1.31897,-6.33818,-0.330166,6.71643,6.64499,-10.1906
1.89432,-6.26075,-0.29535,6.13677,6.27649,-10.2637
2.53319,-6.15482,-0.28599,5.57876,5.89554,-10.2906
3.24246,-6.01179,-0.307472,5.03994,5.52082,-10.2946
4.02831,-5.8219,-0.363671,4.51052,5.16837,-10.3034
4.8961,-5.5744,-0.455702,3.97591,4.85016,-10.3452
5.85,-5.2578,-0.581188,3.4204,4.57318,-10.4436
6.89257,-4.86012,-0.734104,2.83128,4.33889,-10.6137
8.02436,-4.36934,-0.905033,2.20268,4.14351,-10.8583
9.24342,-3.7741,-1.0818,1.5383,3.97926,-11.1664
10.5453,-3.06464,-1.25064,0.852303,3.8365,-11.5145
11.9231,-2.23404,-1.39723,0.167938,3.7063,-11.869
13.3683,-1.27975,-1.50752,-0.485807,3.58268,-12.1919
14.8718,-0.204773,-1.56879,-1.07887,3.46368,-12.4464
16.4245,0.98134,-1.57081,-1.58475,3.35092,-12.602
18.0182,2.26221,-1.50657,-1.98421,3.24791,-12.6382
19.6461,3.61502,-1.37232,-2.26753,3.15807,-12.5464
21.3029,5.01167,-1.16815,-2.43555,3.08289,-12.3304
22.9831,6.42048,-0.897592,-2.49971,3.02101,-12.0059
24.6805,7.80823,-0.567854,-2.48129,2.96827,-11.5992
26.387,9.14216,-0.188876,-2.40968,2.91864,-11.1453
28.0908,10.3919,0.226963,-2.31955,2.86543,-10.6843
29.7766,11.5313,0.665624,-2.24701,2.80242,-10.2576
31.4248,12.5397,1.11192,-2.22528,2.72439,-9.90316
33.0121,13.4029,1.55012,-2.28082,2.62697,-9.65139
34.5126,14.114,1.96459,-2.4306,2.50619,-9.52235
35.8988,14.6737,2.34052,-2.68101,2.35804,-9.52456
37.1431,15.0898,2.6647,-3.02809,2.17866,-9.65524
38.2193,15.3766,2.92578,-3.45902,1.96499,-9.90203
39.1038,15.5533,3.11488,-3.95436,1.71576,-10.245
39.7768,15.6423,3.22554,-4.49078,1.43244,-10.6596
40.2229,15.667,3.25398,-5.04388,1.11972,-11.1189
40.4318,15.6494,3.19893,-5.59079,0.785405,-11.5968
40.3982,15.6085,3.06139,-6.11218,0.439568,-12.0691
40.1222,15.5578,2.84425,-6.59344,0.0933715,-12.5156
39.6092,15.5045,2.55187,-7.02508,-0.242261,-12.9206
38.8692,15.4492,2.18993,-7.40231,-0.557791,-13.2729
37.9174,15.3855,1.76557,-7.72435,-0.845871,-13.5659
36.7734,15.3014,1.28748,-7.99346,-1.10167,-13.797
35.461,15.1809,0.766113,-8.2141,-1.32298,-13.9669
34.0074,15.0052,0.213905,-8.39217,-1.50986,-14.0794
32.4429,14.7555,-0.354817,-8.53432,-1.66429,-14.1401
30.7991,14.4146,-0.923947,-8.64755,-1.78961,-14.1563
29.1082,13.969,-1.4763,-8.73869,-1.88994,-14.1361
27.4011,13.4095,-1.99413,-8.8142,-1.96978,-14.0879
25.7058,12.7328,-2.4605,-8.87991,-2.03357,-14.0201
24.0464,11.9411,-2.86013,-8.94078,-2.08538,-13.9401
22.4415,11.0418,-3.18072,-9.00085,-2.12878,-13.8546
20.9042,10.0473,-3.41352,-9.06308,-2.16666,-13.769
19.4419,8.97383,-3.55347,-9.12934,-2.20124,-13.6874
18.0572,7.8403,-3.59895,-9.20037,-2.23409,-13.6128
16.7486,6.66765,-3.55167,-9.27587,-2.26615,-13.5467
15.5118,5.47761,-3.41655,-9.3546,-2.29774,-13.4899
14.3407,4.29194,-3.20172,-9.43466,-2.32874,-13.4418
13.2286,3.13147,-2.91837,-9.51364,-2.35859,-13.401
12.1695,2.01529,-2.58044,-9.58893,-2.38645,-13.3656
11.1587,0.960052,-2.20398,-9.65781,-2.41129,-13.3333
10.1938,-0.0206341,-1.8063,-9.71778,-2.43205,-13.3014
9.27436,-0.916491,-1.40512,-9.76667,-2.44774,-13.2677
8.40208,-1.7207,-1.01758,-9.80274,-2.45757,-13.23
7.58001,-2.42983,-0.659471,-9.82493,-2.46103,-13.187
6.81188,-3.04346,-0.344551,-9.83272,-2.45791,-13.1375
6.10137,-3.56384,-0.0840994,-9.82613,-2.44826,-13.0813
