L_X,L_Y,L_Z,R_X,R_Y,R_Z
0.567557,-2.70649,-0.658321,2.31558,18.9537,-31.5951
0.552999,-2.69738,-0.841997,2.09275,18.1591,-31.5967
0.581551,-2.67249,-1.03606,1.9773,17.5464,-31.4033
0.668904,-2.62468,-1.23635,1.96167,17.0957,-31.0197
0.831838,-2.54552,-1.43745,2.03297,16.7772,-30.4684
1.0879,-2.4254,-1.63253,2.17211,16.5536,-29.7881
1.45493,-2.25373,-1.81317,2.35382,16.3835,-29.0298
1.95068,-2.01933,-1.96914,2.5478,16.2255,-28.2505
2.59248,-1.7109,-2.0884,2.72097,16.0418,-27.5068
3.39681,-1.31773,-2.15715,2.84048,15.8011,-26.85
4.37888,-0.830409,-2.1604,2.87678,15.4808,-26.3227
5.55213,-0.24177,-2.08234,2.8063,15.067,-25.9559
6.92765,0.452264,-1.90753,2.61357,14.5549,-25.7673
8.51344,1.25189,-1.62186,2.2926,13.9472,-25.7606
10.3135,2.1528,-1.21413,1.84711,13.253,-25.9272
12.3267,3.14598,-0.677504,1.28941,12.4861,-26.2478
14.5454,4.21813,-0.0109455,0.638398,11.6633,-26.6954
16.9546,5.35272,0.779806,-0.0830945,10.8026,-27.2384
19.5303,6.53183,1.68132,-0.850838,9.92255,-27.8431
22.2399,7.73829,2.67249,-1.64149,9.04026,-28.4772
25.0417,8.95784,3.7252,-2.43441,8.17104,-29.1127
27.8876,10.1807,4.80605,-3.21295,7.32735,-29.7274
30.7245,11.4023,5.87926,-3.96508,6.51841,-30.3067
33.4979,12.6231,6.91004,-4.68338,5.74994,-30.8434
36.1545,13.8473,7.86783,-5.36452,5.0244,-31.3367
38.6451,15.0809,8.72855,-6.0084,4.34138,-31.7907
40.9264,16.3297,9.47523,-6.61727,3.69835,-32.2126
42.9619,17.5976,10.0974,-7.19472,3.09142,-32.6111
44.7225,18.8842,10.5899,-7.74475,2.51617,-32.9944
46.1862,20.1848,10.9518,-8.27086,1.96841,-33.369
47.3382,21.4895,11.1847,-8.77542,1.44476,-33.7388
48.1697,22.7834,11.292,-9.25931,0.943059,-34.105
48.678,24.0481,11.278,-9.72177,0.462601,-34.4659
48.8653,25.262,11.1468,-10.1605,0.00409578,-34.8171
48.7386,26.4018,10.9021,-10.572,-0.430493,-35.1525
48.3091,27.4441,10.5467,-10.9521,-0.838342,-35.4645
47.5924,28.3655,10.0831,-11.2962,-1.21621,-35.7454
46.608,29.1439,9.51371,-11.6003,-1.56095,-35.9877
45.3795,29.7589,8.8416,-11.8611,-1.86995,-36.1854
43.935,30.192,8.07159,-12.0767,-2.14156,-36.3347
42.3067,30.4275,7.21093,-12.2467,-2.37532,-36.4347
40.531,30.4528,6.27057,-12.3727,-2.57211,-36.4875
38.6474,30.2594,5.26574,-12.4581,-2.73411,-36.4983
36.6977,29.8436,4.21666,-12.5078,-2.86464,-36.4747
34.7247,29.2079,3.14809,-12.5277,-2.9678,-36.4262
32.7699,28.3613,2.08825,-12.5241,-3.04806,-36.3625
30.8724,27.3199,1.06702,-12.5032,-3.10982,-36.2928
29.0662,26.1069,0.113178,-12.4701,-3.15691,-36.2242
27.3793,24.7523,-0.748067,-12.4286,-3.19228,-36.1611
25.8324,23.2917,-1.49753,-12.3807,-3.21772,-36.1044
24.4382,21.765,-2.12344,-12.3266,-3.23379,-36.0519
23.2014,20.2147,-2.6216,-12.2646,-3.23988,-35.9987
22.1199,18.6833,-2.99458,-12.1916,-3.23436,-35.9379
21.1853,17.2117,-3.25015,-12.1037,-3.21485,-35.862
20.3847,15.8365,-3.39941,-11.9962,-3.1785,-35.7636
19.7024,14.5884,-3.45462,-11.8644,-3.1222,-35.6372
19.122,13.49,-3.42737,-11.7038,-3.04272,-35.4798
18.6276,12.5554,-3.32726,-11.5107,-2.93676,-35.2916
18.2061,11.7888,-3.16115,-11.2819,-2.8008,-35.0765
17.8476,11.1849,-2.93352,-11.0148,-2.6308,-34.8418
17.5463,10.7295,-2.64737,-10.7071,-2.42187,-34.5975
17.2997,10.401,-2.30579,-10.3564,-2.1678,-34.3555
17.1071,10.1722,-1.91368,-9.95994,-1.8607,-34.128
16.9677,10.0126,-1.47924,-9.51411,-1.49076,-33.9263
16.8778,9.89101,-1.01452,-9.01422,-1.04608,-33.7596
16.8289,9.77712,-0.535019,-8.45446,-0.512839,-33.6333
16.8073,9.64397,-0.0578184,-7.82809,0.124403,-33.5481
16.794,9.46942,0.400003,-7.12759,0.882205,-33.4992
16.7672,9.23722,0.822582,-6.3451,1.77754,-33.4753
16.7039,8.93753,1.1958,-5.47291,2.82693,-33.4585
16.5824,8.56678,1.50811,-4.50412,4.04533,-33.4253
16.3849,8.12718,1.75169,-3.43343,5.44495,-33.3481
16.0989,7.62576,1.92328,-2.2578,7.03399,-33.1971
15.7184,7.07327,2.02402,-0.976794,8.81542,-32.9436
15.2441,6.48293,2.05882,0.407351,10.7859,-32.5632
14.6826,5.86927,2.03542,1.89007,12.9349,-32.0388
14.0453,5.24708,1.96376,3.46499,15.2442,-31.3636
13.3469,4.63037,1.85523,5.12439,17.6886,-30.5414
12.6037,4.03154,1.72188,6.85952,20.2358,-29.5867
11.8331,3.46068,1.5755,8.66071,22.8486,-28.5232
11.0521,2.92523,1.42685,10.517,25.4863,-27.3812
10.2764,2.42988,1.28497,12.4156,28.107,-26.1958
9.52017,1.9768,1.15671,14.3409,30.6701,-25.0041
8.79472,1.56591,1.04639,16.2737,33.1385,-23.8433
8.10864,1.19535,0.955965,18.191,35.4804,-22.7487
7.46761,0.861904,0.885367,20.0652,37.6707,-21.7527
6.87467,0.561514,0.833061,21.8652,39.6916,-20.8827
6.33056,0.289722,0.796841,23.5571,41.5321,-20.1601
5.83426,0.0420851,0.774301,25.1064,43.1878,-19.5985
5.3834,-0.185442,0.763311,26.4804,44.6593,-19.2021
4.97475,-0.396243,0.76197,27.6501,45.9508,-18.9652
4.60455,-0.592891,0.768594,28.5924,47.0688,-18.8729
4.26877,-0.777104,0.781538,29.2912,48.02,-18.9025
3.96333,-0.949847,0.799106,29.7374,48.8109,-19.0275
3.68431,-1.11151,0.819516,29.9292,49.4464,-19.2206
3.42809,-1.26216,0.840791,29.8707,49.9298,-19.4576
3.19148,-1.40175,0.861006,29.5711,50.2623,-19.7202
2.97179,-1.5303,0.878326,29.0436,50.443,-19.9978
2.76688,-1.64798,0.891164,28.3045,50.4697,-20.2878
2.57517,-1.75507,0.898219,27.3729,50.3386,-20.5941
2.39558,-1.85199,0.898485,26.27,50.0452,-20.9247
2.22761,-1.93925,0.891321,25.0191,49.5851,-21.2882
2.07125,-2.01737,0.876553,23.6456,48.9545,-21.6908
1.92704,-2.08684,0.854586,22.1768,48.1511,-22.1344
1.79596,-2.14805,0.826328,20.6412,47.1747,-22.6154
1.67939,-2.20133,0.793132,19.068,46.028,-23.1261
1.57895,-2.24689,0.756572,17.4859,44.7173,-23.6557
1.49633,-2.28487,0.718247,15.9225,43.2533,-24.1935
1.43308,-2.31536,0.67942,14.403,41.6513,-24.7303
1.39036,-2.33839,0.640983,12.9493,39.9315,-25.2599
1.36877,-2.35391,0.603216,11.5802,38.119,-25.7792
1.36814,-2.36187,0.565627,10.3106,36.2432,-26.2875
1.38739,-2.36221,0.527001,9.15157,34.3372,-26.785
1.42456,-2.35493,0.485273,8.11102,32.436,-27.2718
1.4769,-2.34012,0.437692,7.19347,30.5753,-27.7463
1.5412,-2.31794,0.381061,6.40045,28.7899,-28.2034
1.61419,-2.28861,0.311875,5.73081,27.1118,-28.6343
1.69311,-2.25228,0.226861,5.18099,25.5687,-29.0254
1.7763,-2.2089,0.123239,4.74538,24.1827,-29.3587
1.86384,-2.15796,-0.000844829,4.41678,22.9688,-29.6136
1.9581,-2.09829,-0.146012,4.18693,21.9344,-29.768
2.06413,-2.02773,-0.311464,4.04684,21.0787,-29.8013
2.18998,-1.94288,-0.494685,3.98706,20.3923,-29.6975
2.34672,-1.83888,-0.691395,3.9975,19.858,-29.4485
2.54827,-1.70923,-0.895386,4.06696,19.451,-29.0567
2.81112,-1.54575,-1.09852,4.18246,19.1406,-28.5368
3.15376,-1.33871,-1.29057,4.3284,18.8923,-27.9161
3.59602,-1.07719,-1.45958,4.48593,18.6699,-27.2317
4.15853,-0.74961,-1.59166,4.63303,18.4387,-26.5272
4.86196,-0.344631,-1.67161,4.74514,18.1681,-25.8479
5.72649,0.14784,-1.68307,4.79678,17.8332,-25.2371
6.77107,0.735426,-1.60948,4.76378,17.4165,-24.7326
8.01265,1.42209,-1.43494,4.62592,16.9081,-24.3645
9.46525,2.2071,-1.14538,4.36929,16.3054,-24.1528
11.1387,3.08431,-0.729966,3.98809,15.6121,-24.1057
13.0371,4.04208,-0.182589,3.48537,14.8375,-24.22
15.1573,5.06404,0.496647,2.87233,13.9941,-24.4827
17.4869,6.1306,1.30022,2.16671,13.0971,-24.8727
20.0027,7.22152,2.21223,1.39042,12.1623,-25.3637
22.6704,8.31863,3.20835,0.567126,11.2057,-25.9273
25.4447,9.40872,4.25672,-0.280015,10.2422,-26.5353
28.2717,10.4853,5.32052,-1.1302,9.28516,-27.163
31.0916,11.5495,6.3611,-1.96638,8.34589,-27.7903
33.8426,12.6086,7.34227,-2.77605,7.43323,-28.4035
36.465,13.6746,8.23359,-3.55146,6.55342,-28.9947
38.904,14.7604,9.01255,-4.2891,5.71012,-29.5614
41.1126,15.8775,9.66457,-4.98895,4.90481,-30.1046
43.0524,17.0325,10.182,-5.6534,4.13723,-30.6275
44.6938,18.2262,10.5625,-6.28621,3.40596,-31.1333
46.016,19.452,10.807,-6.89157,2.70903,-31.625
47.006,20.6969,10.9187,-7.47332,2.04439,-32.1046
47.6582,21.9416,10.9017,-8.03441,1.41032,-32.5728
47.9734,23.1625,10.7601,-8.57659,0.805627,-33.0293
47.958,24.3334,10.4974,-9.10024,0.229806,-33.4727
47.6232,25.4269,10.1164,-9.60444,-0.317016,-33.9005
46.9843,26.4166,9.61927,-10.0871,-0.834106,-34.3094
46.0602,27.2776,9.008,-10.5454,-1.32031,-34.6959
44.8735,27.9876,8.28592,-10.9759,-1.77425,-35.0561
43.45,28.5272,7.4585,-11.3754,-2.1945,-35.3867
41.8192,28.8798,6.53475,-11.7406,-2.5799,-35.6849
40.0144,29.0317,5.52781,-12.0691,-2.92964,-35.9491
38.073,28.9725,4.4553,-12.3596,-3.24345,-36.1789
36.0359,28.6955,3.33957,-12.6114,-3.52165,-36.3754
33.947,28.1986,2.20701,-12.8251,-3.76514,-36.5409
31.8516,27.4854,1.08707,-13.0021,-3.97529,-36.6787
29.7948,26.5662,0.0105249,-13.1444,-4.15373,-36.7927
27.8187,25.4583,-0.992546,-13.2541,-4.3021,-36.8864
25.9606,24.1865,-1.89513,-13.3329,-4.42176,-36.9622
24.2507,22.7823,-2.67562,-13.3822,-4.51357,-37.0212
22.7106,21.2828,-3.31967,-13.4024,-4.57767,-37.0622
21.3528,19.7289,-3.82122,-13.393,-4.61351,-37.0821
20.1804,18.1633,-4.18265,-13.3528,-4.61987,-37.0762
19.1878,16.6283,-4.41359,-13.28,-4.59504,-37.0388
18.3622,15.1637,-4.52912,-13.1721,-4.53712,-36.9638
17.6854,13.805,-4.5472,-13.0271,-4.44431,-36.8462
17.1358,12.5813,-4.48635,-12.8428,-4.3152,-36.6824
16.6902,11.5143,-4.36337,-12.6179,-4.14895,-36.4716
16.3264,10.6175,-4.19174,-12.3518,-3.94535,-36.2163
16.0251,9.8949,-3.98072,-12.0449,-3.70463,-35.9227
15.7709,9.34143,-3.7355,-11.6982,-3.42712,-35.6003
15.5539,8.94335,-3.45816,-11.3134,-3.11269,-35.2618
15.3688,8.67945,-3.14921,-10.8921,-2.7601,-34.9213
15.2144,8.52293,-2.80928,-10.4357,-2.36639,-34.5939
15.0917,8.4435,-2.4407,-9.94427,-1.92638,-34.2938
15.0013,8.40966,-2.0484,-9.41686,-1.43238,-34.0336
14.9414,8.39079,-1.64002,-8.85078,-0.874062,-33.8225
14.9063,8.35906,-1.22527,-8.24178,-0.238744,-33.6658
14.8861,8.29089,-0.815066,-7.58412,0.488291,-33.564
14.867,8.16806,-0.420917,-6.87091,1.32313,-33.5114
14.8326,7.97825,-0.0545051,-6.09462,2.28239,-33.4965
14.7658,7.7152,0.27348,-5.24782,3.38223,-33.5022
14.6506,7.37839,0.5547,-4.324,4.63711,-33.5064
14.4742,6.97242,0.784416,-3.3183,6.05862,-33.483
14.2283,6.50618,0.961692,-2.22809,7.65414,-33.4041
13.9096,5.99167,1.08885,-1.05307,9.42565,-33.2414
13.5197,5.44296,1.17049,0.204997,11.3688,-32.9689
13.0642,4.8751,1.21272,1.54288,13.4721,-32.5654
12.5517,4.30288,1.22257,2.95669,15.717,-32.0164
11.9928,3.74002,1.20748,4.44244,18.0779,-31.316
11.3992,3.19818,1.17484,5.99631,20.5233,-30.4676
10.7831,2.68653,1.13141,7.61434,23.0168,-29.4832
10.1562,2.2115,1.083,9.2915,25.519,-28.3838
9.52941,1.77671,1.03412,11.0205,27.9896,-27.1981
8.91209,1.38329,0.987956,12.7901,30.3894,-25.9615
8.31171,1.03019,0.946309,14.5839,32.6828,-24.7145
7.73376,0.714613,0.909753,16.3799,34.8395,-23.5001
7.18178,0.432534,0.877944,18.1497,36.836,-22.3613
6.65757,0.179241,0.850042,19.8605,38.6566,-21.3384
6.16153,-0.0502011,0.825022,21.476,40.2927,-20.4652
5.69305,-0.260458,0.801922,22.9597,41.7426,-19.7672
5.25088,-0.455598,0.780021,24.2774,43.0096,-19.2585
4.83353,-0.638814,0.758818,25.3997,44.1009,-18.9409
4.43954,-0.812335,0.737957,26.304,45.026,-18.803
4.06778,-0.977451,0.717236,26.9752,45.7951,-18.822
3.71754,-1.13462,0.696594,27.4061,46.4179,-18.9673
3.38871,-1.28366,0.676134,27.5961,46.9029,-19.2047
3.08177,-1.42394,0.656269,27.5507,47.2566,-19.5009
2.79774,-1.55461,0.637757,27.2795,47.4827,-19.8281
2.53803,-1.67482,0.621769,26.7958,47.5827,-20.1672
2.30418,-1.78383,0.609852,26.1147,47.5553,-20.509
2.09761,-1.88119,0.603771,25.2526,47.3971,-20.8541
1.91925,-1.96668,0.605234,24.2275,47.1027,-21.2103
1.76929,-2.04045,0.615393,23.0588,46.6658,-21.5895
1.64689,-2.10297,0.634575,21.7679,46.0797,-22.0036
1.55,-2.15505,0.661939,20.3783,45.3384,-22.4612
1.47539,-2.19788,0.695515,18.9155,44.4376,-22.9654
1.41867,-2.23289,0.732254,17.4061,43.3757,-23.5133
1.37452,-2.26176,0.768336,15.877,42.1549,-24.0965
1.33703,-2.28636,0.799363,14.3543,40.7817,-24.7035
1.30003,-2.30867,0.820837,12.8619,39.2677,-25.3212
1.25759,-2.33065,0.828522,11.4205,37.6293,-25.9379
1.20434,-2.35418,0.81885,10.0472,35.8881,-26.5448
1.1359,-2.38085,0.789208,8.75509,34.0701,-27.1373
1.04909,-2.41197,0.738031,7.55369,32.2049,-27.7151
0.942141,-2.44849,0.664951,6.44925,30.3245,-28.2813
0.814758,-2.49094,0.570623,5.44539,28.462,-28.8407
0.66815,-2.53941,0.456614,4.54377,26.6507,-29.3971
0.504972,-2.59353,0.325097,3.74462,24.9221,-29.9508
0.329214,-2.65247,0.17869,3.04708,23.3052,-30.497
0.146086,-2.71493,0.0201444,2.44953,21.8251,-31.0245
-0.038144,-2.77914,-0.147885,1.94959,20.5021,-31.5159
-0.216276,-2.84284,-0.323069,1.54425,19.3507,-31.9493
-0.380258,-2.90325,-0.503348,1.22988,18.3794,-32.2993
-0.521251,-2.95704,-0.687173,1.0022,17.5896,-32.5403
-0.629634,-3.00025,-0.873321,0.856371,16.9754,-32.6496
-0.694993,-3.0282,-1.06093,0.786923,16.524,-32.6099
-0.706029,-3.03535,-1.24906,0.787617,16.2156,-32.413
-0.650524,-3.01524,-1.43646,0.851071,16.0242,-32.0617
-0.515311,-2.96035,-1.62119,0.968148,15.919,-31.5711
-0.286382,-2.86217,-1.80016,1.1272,15.8662,-30.9679
0.0509613,-2.71134,-1.96872,1.31345,15.8311,-30.289
0.511878,-2.49793,-2.12026,1.50886,15.7806,-29.5767
1.11172,-2.21189,-2.24586,1.69268,15.6857,-28.8748
1.86571,-1.84366,-2.33423,1.84275,15.5235,-28.2242
2.78847,-1.38485,-2.37187,1.93732,15.2779,-27.6595
3.89346,-0.829056,-2.34371,1.95696,14.9401,-27.2074
5.19235,-0.17271,-2.23379,1.88631,14.5083,-26.8857
6.69428,0.584095,-2.0265,1.71549,13.9871,-26.7035
8.40492,1.43688,-1.70785,1.44094,13.3856,-26.6619
10.3254,2.37646,-1.26708,1.06544,12.7166,-26.7552
12.4512,3.38905,-0.698042,0.59737,11.9945,-26.9716
14.7705,4.45714,-0.000718919,0.0494036,11.2346,-27.2945
17.2637,5.56107,0.817822,-0.562958,10.4514,-27.7032
19.9023,6.68122,1.7429,-1.22291,9.65842,-28.1749
22.6491,7.80041,2.75214,-1.91377,8.86722,-28.6868
25.4591,8.90609,3.81641,-2.6202,8.08742,-29.2181
28.2821,9.99165,4.90182,-3.32916,7.32638,-29.7523
31.0647,11.0566,5.97232,-4.03033,6.58921,-30.2781
33.7542,12.1059,6.99309,-4.71616,5.87898,-30.7888
36.3008,13.148,7.93343,-5.38153,5.19699,-31.2816
38.6603,14.1928,8.7689,-6.02323,4.5432,-31.7564
40.7954,15.249,9.48189,-6.63948,3.91667,-32.214
42.6762,16.3227,10.0615,-7.22954,3.31596,-32.6555
44.2806,17.4156,10.5025,-7.79324,2.7395,-33.082
45.5935,18.5242,10.8042,-8.33069,2.18591,-33.494
46.6063,19.64,10.9695,-8.84202,1.65417,-33.8915
47.3164,20.7497,11.0035,-9.32712,1.1438,-34.2742
47.7263,21.8364,10.9128,-9.78559,0.654908,-34.6411
47.8431,22.8804,10.7049,-10.2166,0.188174,-34.9907
47.6773,23.8606,10.3872,-10.6191,-0.255172,-35.3209
47.2431,24.7558,9.96708,-10.9915,-0.673534,-35.629
46.5573,25.5456,9.45124,-11.3324,-1.0651,-35.9118
45.6393,26.2112,8.84579,-11.6402,-1.42807,-36.1661
44.5106,26.7359,8.15639,-11.9136,-1.76091,-36.3888
43.1948,27.1056,7.38878,-12.1521,-2.06254,-36.5777
41.7173,27.3092,6.54943,-12.3558,-2.33255,-36.7316
40.1052,27.3383,5.64663,-12.5256,-2.5713,-36.8508
38.3868,27.1881,4.69142,-12.6637,-2.77995,-36.9372
36.5915,26.8575,3.69833,-12.7728,-2.9604,-36.9945
34.7492,26.3489,2.68571,-12.8564,-3.11524,-37.0274
32.8897,25.6689,1.67559,-12.9185,-3.24746,-37.0416
31.0421,24.8283,0.692366,-12.9629,-3.36026,-37.0429
29.2343,23.842,-0.238518,-12.9933,-3.45673,-37.0368
27.4918,22.7292,-1.09287,-13.0126,-3.53954,-37.0277
25.8371,21.5129,-1.84982,-13.0229,-3.61079,-37.0184
24.2889,20.2196,-2.49368,-13.0251,-3.67183,-37.0099
22.8618,18.8782,-3.01517,-13.0192,-3.72328,-37.0015
21.5658,17.5194,-3.41144,-13.004,-3.76508,-36.9909
20.4069,16.1745,-3.68556,-12.9772,-3.79661,-36.9743
19.3865,14.874,-3.84531,-12.936,-3.8168,-36.9472
18.5026,13.6463,-3.90165,-12.8771,-3.82427,-36.9044
17.7504,12.5167,-3.86698,-12.7969,-3.81745,-36.8412
17.1226,11.506,-3.75359,-12.6916,-3.79462,-36.7538
16.6106,10.6298,-3.57265,-12.558,-3.75388,-36.6399
16.2048,9.89735,-3.33361,-12.393,-3.69306,-36.499
15.8954,9.311,-3.0444,-12.1942,-3.6095,-36.3328
15.6719,8.86587,-2.71218,-11.9595,-3.49984,-36.1453
15.5235,8.54981,-2.34447,-11.687,-3.3597,-35.9423
15.438,8.34401,-1.95014,-11.3752,-3.1834,-35.7315
15.4015,8.22399,-1.53996,-11.0222,-2.96371,-35.5217
15.3983,8.16161,-1.12605,-10.6259,-2.69183,-35.3221
15.4117,8.12727,-0.720478,-10.1835,-2.35734,-35.1416
15.4248,8.09248,-0.334112,-9.69096,-1.94825,-34.9872
15.4221,8.03194,0.0238186,-9.14346,-1.45119,-34.8628
15.3895,7.92516,0.345304,-8.53496,-0.851753,-34.7682
15.3147,7.75735,0.623172,-7.85878,-0.134943,-34.6986
15.1866,7.51975,0.85156,-7.10812,0.714198,-34.6444
14.996,7.20953,1.02681,-6.27685,1.70989,-34.5909
14.7358,6.82912,1.14821,-5.36023,2.86489,-34.5195
14.4026,6.38544,1.21805,-4.35568,4.18958,-34.408
13.9964,5.88881,1.24128,-3.26319,5.69099,-34.2325
13.5213,5.35196,1.22479,-2.08536,7.3718,-33.9698
12.9843,4.78901,1.17678,-0.827035,9.22938,-33.5994
12.3955,4.21449,1.10627,0.505584,11.255,-33.1068
11.7664,3.64247,1.02238,1.90595,13.4333,-32.485
11.1096,3.08573,0.933788,3.3681,15.7426,-31.7358
10.4383,2.5552,0.848143,4.8873,18.1551,-30.8698
9.76502,2.05945,0.771644,6.46002,20.6384,-29.9051
9.10133,1.60455,0.708647,8.08343,23.1564,-28.8654
8.4571,1.19401,0.661492,9.75452,25.6718,-27.7784
7.84011,0.828872,0.630551,11.4686,28.1472,-26.6728
7.25582,0.508022,0.61447,13.218,30.5479,-25.5779
6.70736,0.228559,0.610536,14.9909,32.8432,-24.5211
6.19565,-0.0137705,0.615182,16.7702,35.0077,-23.5278
5.71977,-0.22411,0.624437,18.5337,37.0225,-22.6202
5.27728,-0.408046,0.63439,20.2547,38.8751,-21.8164
4.86477,-0.571193,0.641521,21.9023,40.56,-21.1301
4.47832,-0.718756,0.642965,23.444,42.0771,-20.57
4.11391,-0.85526,0.636654,24.8469,43.4314,-20.1385
3.76786,-0.98439,0.621245,26.0799,44.6313,-19.8324
3.43703,-1.10887,0.596046,27.1154,45.6873,-19.6424
3.11913,-1.23051,0.560876,27.9304,46.6104,-19.5547
2.81273,-1.35024,0.516062,28.5074,47.4107,-19.5531
2.51743,-1.46825,0.462373,28.8347,48.0959,-19.6215
2.23382,-1.58412,0.401107,28.9068,48.6709,-19.7456
1.96344,-1.697,0.334092,28.7243,49.1364,-19.9151
1.7086,-1.80575,0.263682,28.2939,49.4893,-20.1235
1.47219,-1.90911,0.1926,27.6278,49.723,-20.3688
1.25739,-2.00581,0.123759,26.7441,49.8278,-20.6517
1.0673,-2.09476,0.0599332,25.6659,49.7922,-20.9745
0.904541,-2.17508,0.00341134,24.4213,49.604,-21.339
0.770897,-2.24622,-0.0441945,23.0424,49.2515,-21.7448
0.666957,-2.30794,-0.0821814,21.5638,48.7249,-22.1882
0.591848,-2.36038,-0.110925,20.0215,48.0173,-22.6618
0.543086,-2.40402,-0.131936,18.4507,47.1262,-23.1557
0.516604,-2.43973,-0.147761,16.8844,46.0534,-23.6581
0.506919,-2.46869,-0.161921,15.352,44.8059,-24.158
0.507457,-2.49237,-0.178572,13.8777,43.396,-24.6462
0.511065,-2.51251,-0.202116,12.48,41.8415,-25.1172
0.510552,-2.531,-0.236814,11.1723,40.1645,-25.5698
0.499324,-2.54984,-0.286352,9.9624,38.3917,-26.0071
0.471948,-2.57098,-0.353467,8.85428,36.5532,-26.4354
0.424602,-2.59616,-0.439683,7.84865,34.6815,-26.8629
0.355453,-2.62674,-0.545224,6.94405,32.8103,-27.2973
0.264754,-2.66354,-0.668995,6.13748,30.9732,-27.7447
0.154889,-2.70665,-0.808707,5.42502,29.2021,-28.2076
0.0301539,-2.75534,-0.961179,4.80206,27.5263,-28.6843
-0.103483,-2.80802,-1.12258,4.26357,25.9707,-29.1681
-0.238723,-2.86225,-1.2888,3.80422,24.5548,-29.6472
-0.367274,-2.91479,-1.45587,3.41856,23.2926,-30.1054
-0.480179,-2.96179,-1.62038,3.1013,22.1914,-30.5227
-0.568095,-2.99886,-1.77973,2.8477,21.2521,-30.8762
-0.621459,-3.02127,-1.93234,2.6538,20.4697,-31.1416
-0.63059,-3.02396,-2.0777,2.51657,19.8332,-31.2955
-0.585682,-3.00158,-2.21607,2.43376,19.3269,-31.3178
-0.476694,-2.94842,-2.34818,2.40351,18.9311,-31.1949
-0.293328,-2.85818,-2.47468,2.4235,18.6227,-30.9221
-0.0249708,-2.72393,-2.59552,2.48997,18.3764,-30.5061
0.339337,-2.53788,-2.7093,2.59644,18.1657,-29.9659
0.810721,-2.29142,-2.81286,2.73269,17.964,-29.3315
1.40047,-1.97523,-2.90055,2.88422,17.7464,-28.6414
2.11987,-1.57968,-2.96422,3.03242,17.4908,-27.9379
2.98012,-1.09545,-2.99284,3.15577,17.1794,-27.2634
3.9923,-0.514364,-2.97278,3.23179,16.7998,-26.6563
5.16712,0.169511,-2.8884,3.23956,16.3453,-26.1488
6.51465,0.958766,-2.72279,3.16206,15.815,-25.7639
8.0439,1.85151,-2.45898,2.98821,15.2131,-25.5152
9.76194,2.84048,-2.08153,2.71389,14.5479,-25.4057
11.6729,3.9126,-1.57819,2.34215,13.8305,-25.4296
13.7763,5.04918,-0.941632,1.8823,13.0735,-25.5737
16.0655,6.22701,-0.171114,1.34844,12.2899,-25.8194
18.5258,7.42023,0.725968,0.75742,11.492,-26.1449
21.133,8.60291,1.73322,0.127014,10.6907,-26.5276
23.8529,9.75199,2.82498,-0.52583,9.89519,-26.9466
26.6423,10.8499,3.968,-1.18639,9.11254,-27.3846
29.4502,11.8864,5.12379,-1.84312,8.34762,-27.829
32.2217,12.8596,6.25272,-2.48803,7.60316,-28.2725
34.9009,13.7751,7.31789,-3.1166,6.88003,-28.7122
37.4347,14.6448,8.28824,-3.72725,6.1776,-29.1486
39.7758,15.4837,9.13998,-4.32056,5.49425,-29.5839
41.884,16.3073,9.85672,-4.89838,4.82798,-30.021
43.7277,17.1294,10.4286,-5.46303,4.17691,-30.4626
45.2832,17.9599,10.8511,-6.01658,3.53972,-30.91
46.5349,18.8034,11.1246,-6.56024,2.91604,-31.3629
47.4741,19.6594,11.2527,-7.09405,2.30655,-31.8194
48.0983,20.5221,11.2421,-7.61663,1.71309,-32.2754
48.4103,21.3809,11.1007,-8.1253,1.13849,-32.7252
48.4169,22.2215,10.8372,-8.61624,0.586353,-33.1618
48.1288,23.0271,10.4596,-9.08491,0.0606772,-33.5778
47.5593,23.779,9.97491,-9.52645,-0.434475,-33.966
46.7242,24.4579,9.38903,-9.9362,-0.89539,-34.3198
45.6413,25.0446,8.70697,-10.3101,-1.31898,-34.6339
44.3309,25.5204,7.93363,-10.6453,-1.70308,-34.9049
42.8156,25.8678,7.07492,-10.94,-2.0466,-35.1315
41.1209,26.0708,6.13864,-11.1942,-2.3496,-35.315
39.2758,26.1152,5.13546,-11.4091,-2.61325,-35.4585
37.3127,25.9896,4.07964,-11.5871,-2.83974,-35.567
35.2673,25.6864,2.98952,-11.7316,-3.03207,-35.6468
33.1782,25.2028,1.88762,-11.8467,-3.19375,-35.7047
31.0858,24.5419,0.800013,-11.9367,-3.32853,-35.7479
29.0305,23.7135,-0.245057,-12.0055,-3.44001,-35.7826
27.0511,22.7346,-1.2191,-12.0565,-3.53144,-35.8141
25.1829,21.6285,-2.09564,-12.0925,-3.60536,-35.8456
23.4563,20.4249,-2.85247,-12.1146,-3.66349,-35.8785
21.8952,19.1575,-3.47348,-12.123,-3.70661,-35.9115
20.5166,17.863,-3.94979,-12.1167,-3.73456,-35.941
19.3302,16.5785,-4.27999,-12.0936,-3.74638,-35.9617
18.339,15.3397,-4.4692,-12.0509,-3.7405,-35.9672
17.5393,14.1796,-4.52777,-11.9855,-3.71501,-35.951
16.9221,13.1261,-4.46961,-11.8944,-3.66788,-35.9076
16.4736,12.202,-4.31051,-11.7748,-3.59712,-35.8331
16.1761,11.4232,-4.06679,-11.6244,-3.50078,-35.7255
